,id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,iso_steff,iso_steff_err1,iso_steff_err2,iso_slogg,iso_slogg_err1,iso_slogg_err2,iso_smet,iso_smet_err1,iso_smet_err2,iso_srad,iso_srad_err1,iso_srad_err2,iso_smass,iso_smass_err1,iso_smass_err2,iso_sage,iso_sage_err1,iso_sage_err2,iso_slogage,iso_slogage_err1,iso_slogage_err2,iso_sparallax,iso_sparallax_err1,iso_sparallax_err2,iso_prad,iso_prad_err1,iso_prad_err2,iso_sma,iso_sma_err1,iso_sma_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2,exo_quadld_u1,exo_quadld_u2
854,K01306,10858691,K01306.04,Kepler-286 e,CONFIRMED,29.2215101,0.0002228,-0.0002228,2454972.327,0.00632,-0.00632,0.2,0.2596,-0.1999,3.833,0.182,-0.182,,,,388.3,30.9,-30.9,0.018086,0.000918,-0.000827,4.35378,0.59045,-1.85661,1.79,0.77,-0.14,0.1857,,,582,,,27.18,34.68,-6.92,58.14,7.9,-7.9,9.871448,13.2,4,,5970,163,-182,4.521,0.034,-0.307,-0.18,0.25,-0.28,0.908,0.39,-0.074,0.996,0.123,-0.123,,,,stellar_q1_q16,15.587,14.388,14.058,14.121,False,5559.2,60,-60,4.462,0.1,-0.1,-0.253,0.04,-0.04,0,1,-1,5559,64,-64,4.464,0.07,-0.081,-0.241,0.043,-0.043,0.892,0.0839182077978,-0.0616381829713,0.847,0.033585169346,-0.0327255802088,8.91250938134,3.23531570859,-4.32791996837,9.95,0.134498530116,-0.288699552833,0.8,0.062,-0.069,1.75748640466,0.168363192823,-0.168363192823,0.175682104306,0.00294265578617,-0.00294265578617,22.0456791321,3.86588040421,-3.86588040421,552.197449823,24.0628795974,-24.0628795974,0.4170390500,0.2535980300
867,K01336,4077526,K01336.01,Kepler-58 b,CONFIRMED,10.21866016,5.103E-05,-5.103E-05,2454969.865,0.00428,-0.00428,0.9516,0.0076,-0.6628,4.534,0.209,-0.209,,,,509.5,19.9,-19.9,0.026216,0.000739,-0.004956,0.05417,1.45554,-0.00667,3.1,1.37,-0.38,0.0927,,,920,,,169.13,222.84,-56.32,6.69,3.3,-3.3,24.290413,26.5,4,,6100,165,-211,4.376,0.091,-0.282,-0.12,0.24,-0.3,1.083,0.48,-0.134,1.017,0.198,-0.116,,,,stellar_q1_q16,14.82,13.643,13.382,13.283,False,5775.8,60,-60,4.472,0.1,-0.1,0.101,0.04,-0.04,2.1,1,-1,5772,65,-64,4.433,0.06,-0.08,0.095,0.043,-0.042,1.017,0.0961754417718,-0.0662020815383,1.022,0.0338643411275,-0.034666894871,4.26579518802,2.53123834731,-2.60274681319,9.63,0.202319412658,-0.409095117818,1.006,0.071,-0.086,2.90399866692,0.398126698409,-0.398126698409,0.0928754085238,0.00155012516027,-0.00155012516027,119.758648147,20.4764450276,-20.4764450276,843.024599158,35.8132939471,-35.8132939471,0.4047503300,0.2629383100
868,K01336,4077526,K01336.02,Kepler-58 c,CONFIRMED,15.57363551,9.232E-05,-9.232E-05,2454965.442,0.00455,-0.00455,0.9193,0.0267,-0.6416,4.824,0.314,-0.314,,,,500.1,23.4,-23.4,0.024735,4E-06,-0.003998,0.10975,1.37772,-0.04498,2.93,1.29,-0.37,0.1228,,,799,,,96.38,126.98,-32.09,11.21,5.4,-5.4,20.807571,28.3,4,,6100,165,-211,4.376,0.091,-0.282,-0.12,0.24,-0.3,1.083,0.48,-0.134,1.017,0.198,-0.116,,,,stellar_q1_q16,14.82,13.643,13.382,13.283,False,5775.8,60,-60,4.472,0.1,-0.1,0.101,0.04,-0.04,2.1,1,-1,5772,65,-64,4.433,0.06,-0.08,0.095,0.043,-0.042,1.017,0.0961754417718,-0.0662020815383,1.022,0.0338643411275,-0.034666894871,4.26579518802,2.53123834731,-2.60274681319,9.63,0.202319412658,-0.409095117818,1.006,0.071,-0.086,2.74134169543,0.315234975857,-0.315234975857,0.12299013898,0.00204881570774,-0.00204881570774,68.3949631129,11.5953300703,-11.5953300703,732.857532564,31.1131790023,-31.1131790023,0.4047503300,0.2629383100
869,K01336,4077526,K01336.03,Kepler-58 d,CONFIRMED,40.1014272,0.0003146,-0.0003146,2454965.717,0.00643,-0.00643,0.9337,0.0163,-0.6731,5.732,0.367,-0.367,,,,617.2,37.4,-37.4,0.028007,0.001236,-0.0055,0.14334,2.4144,-0.05152,3.31,1.47,-0.41,0.2307,,,583,,,27.31,35.98,-9.1,23,11.4,-11.4,14.276443,19.6,4,,6100,165,-211,4.376,0.091,-0.282,-0.12,0.24,-0.3,1.083,0.48,-0.134,1.017,0.198,-0.116,,,,stellar_q1_q16,14.82,13.643,13.382,13.283,False,5775.8,60,-60,4.472,0.1,-0.1,0.101,0.04,-0.04,2.1,1,-1,5772,65,-64,4.433,0.06,-0.08,0.095,0.043,-0.042,1.017,0.0961754417718,-0.0662020815383,1.022,0.0338643411275,-0.034666894871,4.26579518802,2.53123834731,-2.60274681319,9.63,0.202319412658,-0.409095117818,1.006,0.071,-0.086,3.09414969982,0.450857807917,-0.450857807917,0.231045197369,0.0038417309993,-0.0038417309993,19.2835557854,3.26422191317,-3.26422191317,534.023422464,22.5437351779,-22.5437351779,0.4047503300,0.2629383100
870,K01336,4077526,K01336.04,,NOT DISPOSITIONED,4.45815716,3.358E-05,-3.358E-05,2454967.395,0.00557,-0.00557,0.5424,0.4245,-0.3252,2.942,0.184,-0.184,,,,200.5,15.4,-15.4,0.013398,0.000271,-0.000976,0.93376,0.79662,-0.09342,1.58,0.71,-0.19,0.0533,,,1213,,,511.6,674.05,-170.37,9.94,4.2,-4.2,11.712834,12.9,4,,6100,165,-211,4.376,0.091,-0.282,-0.12,0.24,-0.3,1.083,0.48,-0.134,1.017,0.198,-0.116,,,,stellar_q1_q16,14.82,13.643,13.382,13.283,False,5775.8,60,-60,4.472,0.1,-0.1,0.101,0.04,-0.04,2.1,1,-1,5772,65,-64,4.433,0.06,-0.08,0.095,0.043,-0.042,1.017,0.0961754417718,-0.0662020815383,1.022,0.0338643411275,-0.034666894871,4.26579518802,2.53123834731,-2.60274681319,9.63,0.202319412658,-0.409095117818,1.006,0.071,-0.086,1.48503222244,0.137582044926,-0.137582044926,0.0534252255907,0.00089358784424,-0.00089358784424,361.104464443,61.4871185122,-61.4871185122,1110.89174751,47.0442265266,-47.0442265266,0.4047503300,0.2629383100
885,K01364,6962977,K01364.01,Kepler-292 f,CONFIRMED,20.8342947,0.000125,-0.000125,2455019.033,0.00495,-0.00495,0.6055,0.293,-0.3891,4.4,0.141,-0.141,,,,957.5,39.5,-39.5,0.029409,0.003671,-0.001525,1.19108,0.91446,-0.84903,2.94,1.13,-0.28,0.1442,,,613,,,33.29,38.92,-8.9,30.1,11.6,-11.6,21.495853,25.6,5,,5513,175,-151,4.479,0.062,-0.259,0.08,0.24,-0.24,0.915,0.351,-0.087,0.921,0.092,-0.072,,,,stellar_q1_q16,15.956,14.537,14.077,13.97,False,5248.4,60,-60,4.446,0.1,-0.1,0.037,0.04,-0.04,1.4,1,-1,5257,62,-65,4.49,0.054,-0.048,0.035,0.042,-0.043,0.867,0.0500966625635,-0.045438701566,0.85,0.0319061122671,-0.0270185121722,10.4712854805,3.49319559395,-5.0848625888,10.02,0.125024801785,-0.288699552833,0.91,0.051,-0.053,2.77894456107,0.333970976616,-0.333970976616,0.140451154019,0.00232691232339,-0.00232691232339,25.8841788888,4.41684505492,-4.41684505492,574.80710052,24.4071302191,-24.4071302191,0.5097595100,0.1954542100
886,K01364,6962977,K01364.02,Kepler-292 d,CONFIRMED,7.0556671,2.268E-05,-2.268E-05,2455014.91,0.00283,-0.00283,0.0355,0.4119,-0.0354,3.1536,0.0728,-0.0728,,,,814.9,26.6,-26.6,0.025712,0.000914,-0.000609,2.04738,0.15064,-0.65992,2.57,0.98,-0.25,0.0701,,,879,,,140.85,164.7,-37.64,17.53,1.3,-1.3,26.264051,32,5,,5513,175,-151,4.479,0.062,-0.259,0.08,0.24,-0.24,0.915,0.351,-0.087,0.921,0.092,-0.072,,,,stellar_q1_q16,15.956,14.537,14.077,13.97,False,5248.4,60,-60,4.446,0.1,-0.1,0.037,0.04,-0.04,1.4,1,-1,5257,62,-65,4.49,0.054,-0.048,0.035,0.042,-0.043,0.867,0.0500966625635,-0.045438701566,0.85,0.0319061122671,-0.0270185121722,10.4712854805,3.49319559395,-5.0848625888,10.02,0.125024801785,-0.288699552833,0.91,0.051,-0.053,2.43492003332,0.208118208363,-0.208118208363,0.0682198383871,0.00112549435311,-0.00112549435311,110.042485615,18.7620964284,-18.7620964284,825.379397157,35.0931085896,-35.0931085896,0.5097595100,0.1954542100
887,K01364,6962977,K01364.03,Kepler-292 e,CONFIRMED,11.978822,5.722E-05,-5.722E-05,2455011.972,0.00414,-0.00414,0.7932,0.1113,-0.5492,3.937,0.115,-0.115,,,,795.2,32.2,-32.2,0.028641,0.002836,-0.00317,0.46761,1.3253,-0.03856,2.86,1.1,-0.27,0.0997,,,737,,,69.63,81.42,-18.6,15.25,7.2,-7.2,22.083183,26.1,5,,5513,175,-151,4.479,0.062,-0.259,0.08,0.24,-0.24,0.915,0.351,-0.087,0.921,0.092,-0.072,,,,stellar_q1_q16,15.956,14.537,14.077,13.97,False,5248.4,60,-60,4.446,0.1,-0.1,0.037,0.04,-0.04,1.4,1,-1,5257,62,-65,4.49,0.054,-0.048,0.035,0.042,-0.043,0.867,0.0500966625635,-0.045438701566,0.85,0.0319061122671,-0.0270185121722,10.4712854805,3.49319559395,-5.0848625888,10.02,0.125024801785,-0.288699552833,0.91,0.051,-0.053,2.69901275833,0.357011799986,-0.357011799986,0.09713360477,0.00160491541085,-0.00160491541085,54.1682780261,9.14833557036,-9.14833557036,691.352891525,29.1574997001,-29.1574997001,0.5097595100,0.1954542100
888,K01364,6962977,K01364.04,Kepler-292 c,CONFIRMED,3.71545391,1.934E-05,-1.934E-05,2455002.784,0.00427,-0.00427,0.2143,0.2594,-0.2141,2.524,0.117,-0.117,,,,390.5,22,-22,0.017903,0.000789,-0.000659,1.92887,0.45577,-0.67998,1.79,0.69,-0.17,0.0457,,,1088,,,331.41,387.51,-88.56,11.21,2.6,-2.6,16.348024,19.1,5,,5513,175,-151,4.479,0.062,-0.259,0.08,0.24,-0.24,0.915,0.351,-0.087,0.921,0.092,-0.072,,,,stellar_q1_q16,15.956,14.537,14.077,13.97,False,5248.4,60,-60,4.446,0.1,-0.1,0.037,0.04,-0.04,1.4,1,-1,5257,62,-65,4.49,0.054,-0.048,0.035,0.042,-0.043,0.867,0.0500966625635,-0.045438701566,0.85,0.0319061122671,-0.0270185121722,10.4712854805,3.49319559395,-5.0848625888,10.02,0.125024801785,-0.288699552833,0.91,0.051,-0.053,1.68916030591,0.151568817052,-0.151568817052,0.0444903504225,0.000736198015066,-0.000736198015066,258.071181054,43.8739421151,-43.8739421151,1021.40599713,43.2454678998,-43.2454678998,0.5097595100,0.1954542100
889,K01364,6962977,K01364.05,Kepler-292 b,CONFIRMED,2.58082149,1.228E-05,-1.228E-05,2455004.563,0.00401,-0.00401,0.5077,0.4205,-0.3005,2.112,0.104,-0.104,,,,311.4,20,-20,0.016478,0.000513,-0.000921,1.59628,1.20679,-0.10684,1.65,0.63,-0.16,0.0358,,,1229,,,540.05,631.46,-144.31,8.25,3.1,-3.1,14.166906,16.8,5,,5513,175,-151,4.479,0.062,-0.259,0.08,0.24,-0.24,0.915,0.351,-0.087,0.921,0.092,-0.072,,,,stellar_q1_q16,15.956,14.537,14.077,13.97,False,5248.4,60,-60,4.446,0.1,-0.1,0.037,0.04,-0.04,1.4,1,-1,5257,62,-65,4.49,0.054,-0.048,0.035,0.042,-0.043,0.867,0.0500966625635,-0.045438701566,0.85,0.0319061122671,-0.0270185121722,10.4712854805,3.49319559395,-5.0848625888,10.02,0.125024801785,-0.288699552833,0.91,0.051,-0.053,1.55891693828,0.142078765043,-0.142078765043,0.0348981899025,0.000584533784101,-0.000584533784101,420.650818932,71.8505904782,-71.8505904782,1154.10138125,49.1076983202,-49.1076983202,0.5097595100,0.1954542100
910,K01432,11014932,K01432.01,Kepler-299 c,CONFIRMED,6.88595559,2.443E-05,-2.443E-05,2454971.406,0.00316,-0.00316,0.6453,0.0495,-0.4973,3.575,0.102,-0.102,,,,423.3,14.8,-14.8,0.019807,0.003609,-0.000978,0.63018,0.76021,-0.01258,1.98,0.79,-0.16,0.0711,,,933,,,179.51,211.41,-44.68,11.65,4.7,-4.7,29.86634,32.5,4,,5896,163,-171,4.518,0.033,-0.287,-0.08,0.22,-0.28,0.916,0.364,-0.074,1.008,0.116,-0.12,,,,stellar_q1_q16,15.017,13.875,13.51,13.436,False,5678.2,60,-60,4.354,0.1,-0.1,0.12,0.04,-0.04,1.9,1,-1,5677,65,-65,4.352,0.084,-0.093,0.113,0.042,-0.043,1.093,0.131825109899,-0.09943268879,0.985,0.034235799976,-0.0334228963437,8.14704284021,2.08779304968,-2.98795874055,9.911,0.0990808833751,-0.198427392514,0.882,0.088,-0.095,2.34012486035,0.37554479018,-0.37554479018,0.0704975362344,0.00118296944286,-0.00118296944286,224.57990566,49.8357634602,-49.8357634602,986.520807833,54.6827566557,-54.6827566557,0.4241292400,0.2516090100
911,K01432,11014932,K01432.02,Kepler-299 d,CONFIRMED,15.0548689,0.0001128,-0.0001128,2454977.58,0.00689,-0.00689,0.7615,0.1857,-0.5218,4.7,0.191,-0.191,,,,301.9,18.3,-18.3,0.01733,0.002558,-0.001535,0.37696,0.84546,-0.33921,1.73,0.69,-0.14,0.1197,,,719,,,63.33,74.6,-15.76,16.53,7.4,-7.4,15.762481,17.7,4,,5896,163,-171,4.518,0.033,-0.287,-0.08,0.22,-0.28,0.916,0.364,-0.074,1.008,0.116,-0.12,,,,stellar_q1_q16,15.017,13.875,13.51,13.436,False,5678.2,60,-60,4.354,0.1,-0.1,0.12,0.04,-0.04,1.9,1,-1,5677,65,-65,4.352,0.084,-0.093,0.113,0.042,-0.043,1.093,0.131825109899,-0.09943268879,0.985,0.034235799976,-0.0334228963437,8.14704284021,2.08779304968,-2.98795874055,9.911,0.0990808833751,-0.198427392514,0.882,0.088,-0.095,2.06275639423,0.325788744536,-0.325788744536,0.118756586167,0.00195113673347,-0.00195113673347,79.1175704208,17.26448037,-17.26448037,760.031796487,41.420920556,-41.420920556,0.4241292400,0.2516090100
