kepid,kepmag,nkoi,ntce,st_quarters,dutycycle,dataspan,st_delivname
12306058,13.007,2,2,11111111111111111,0.8754,1459.7890,q1_q17_dr24_stellar
12316447,16.107,1,3,00000000011111111,0.8533,683.8390,q1_q17_dr24_stellar
12454461,12.770,1,1,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
3218844,15.681,1,0,01111111111111111,0.8758,1421.3260,q1_q17_dr24_stellar
3218908,14.604,3,3,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
3248332,13.102,1,1,11111011101110111,0.6984,1459.7890,q1_q17_dr24_stellar
3241662,15.191,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
3248696,15.270,1,0,11111011101110111,0.6990,1459.7890,q1_q17_dr24_stellar
3232859,14.010,1,2,11111111111111111,0.8746,1459.7890,q1_q17_dr24_stellar
3114811,12.808,1,1,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
3228945,15.021,1,1,00011111111111111,0.8744,1238.4310,q1_q17_dr24_stellar
3242039,13.815,1,0,11111111111111111,0.8742,1459.7890,q1_q17_dr24_stellar
3329204,15.617,1,1,01111111111111111,0.8758,1421.3260,q1_q17_dr24_stellar
3245969,15.681,2,1,11111011101110111,0.6989,1459.7890,q1_q17_dr24_stellar
3003992,11.157,2,2,11111011101110111,0.6987,1459.7890,q1_q17_dr24_stellar
3115833,15.657,1,1,01111111111111111,0.8760,1421.3260,q1_q17_dr24_stellar
3337432,13.400,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
3240158,14.818,3,3,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
3324986,14.991,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
3338885,14.438,2,2,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
3247503,15.497,1,2,11111011101110111,0.6988,1459.7890,q1_q17_dr24_stellar
3235672,14.792,1,0,11111111111111111,0.8754,1459.7890,q1_q17_dr24_stellar
2997455,13.800,1,2,11111111111111111,0.8755,1459.7890,q1_q17_dr24_stellar
3098810,12.988,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
2989706,15.522,1,1,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
2720514,13.328,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
2853828,11.899,2,2,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
2975770,14.521,2,2,00110011001100110,0.4760,1297.1270,q1_q17_dr24_stellar
2558370,18.550,1,1,00000000011111111,0.8649,683.8590,q1_q17_dr24_stellar
2452289,12.291,1,1,11111111111111111,0.8750,1459.7890,q1_q17_dr24_stellar
2854839,13.203,1,0,11111111111111111,0.8697,1459.7890,q1_q17_dr24_stellar
2970804,9.160,1,2,11111111111111111,0.8754,1459.7890,q1_q17_dr24_stellar
2693736,15.090,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
2708203,13.517,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
2708420,13.911,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
2851100,15.723,1,2,11111111111111111,0.8754,1459.7890,q1_q17_dr24_stellar
2985587,13.910,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
2576962,14.205,1,0,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
3858767,14.248,1,1,11111011101110111,0.6990,1459.7890,q1_q17_dr24_stellar
3763724,15.166,1,0,00011011101110111,0.6665,1238.4310,q1_q17_dr24_stellar
3847907,14.720,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
3662838,12.059,2,3,11111011101110111,0.6986,1459.7890,q1_q17_dr24_stellar
3848083,15.994,1,0,00011111111111111,0.8746,1238.4310,q1_q17_dr24_stellar
3748855,14.701,2,2,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
3644174,15.278,1,1,10011001100110011,0.4114,1459.7890,q1_q17_dr24_stellar
3839294,13.199,1,0,11111111111111111,0.8756,1459.7890,q1_q17_dr24_stellar
3857860,12.880,1,0,11111011101110111,0.6989,1459.7890,q1_q17_dr24_stellar
3644653,15.903,1,2,11111111111111111,0.8754,1459.7890,q1_q17_dr24_stellar
3858824,15.342,1,2,11111011101110111,0.6988,1459.7890,q1_q17_dr24_stellar
3728432,15.646,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
3745690,14.002,3,3,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
3849187,15.414,1,1,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
3858988,14.997,1,2,11111011101110111,0.6990,1459.7890,q1_q17_dr24_stellar
3859628,15.240,1,1,00011011101110111,0.6665,1238.4310,q1_q17_dr24_stellar
3660924,14.621,1,1,11111011101110111,0.6990,1459.7890,q1_q17_dr24_stellar
3757521,12.500,1,2,11111011101110111,0.6984,1459.7890,q1_q17_dr24_stellar
3757778,15.423,1,2,00011011101110111,0.6620,1238.4310,q1_q17_dr24_stellar
3747262,12.524,1,1,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
3831523,11.268,1,3,11111111111111111,0.8755,1459.7890,q1_q17_dr24_stellar
3428359,13.528,1,0,11111111111111111,0.8750,1459.7890,q1_q17_dr24_stellar
3526331,15.578,1,1,01111111111111111,0.8758,1421.3260,q1_q17_dr24_stellar
3548044,13.865,3,2,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
3449540,14.194,1,1,11111111111111111,0.8602,1459.7690,q1_q17_dr24_stellar
3629119,14.066,1,0,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
3353050,13.281,1,1,11111011101110111,0.6988,1459.7890,q1_q17_dr24_stellar
3450040,14.391,1,1,11111111111111111,0.8750,1459.7890,q1_q17_dr24_stellar
3556742,14.221,1,1,11111011101110111,0.6988,1459.7890,q1_q17_dr24_stellar
3441340,13.614,1,2,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
3561464,13.489,3,2,11111011101110111,0.6986,1459.7890,q1_q17_dr24_stellar
3542588,13.599,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
3557493,15.025,1,0,11111011101110111,0.6984,1459.7890,q1_q17_dr24_stellar
3442055,13.331,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
3546060,15.914,1,1,00011111111111111,0.8747,1238.4310,q1_q17_dr24_stellar
3433668,13.109,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
3459529,15.267,1,0,11111011101110111,0.6990,1459.7890,q1_q17_dr24_stellar
3539231,14.876,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
3427776,15.371,1,2,11111111111111111,0.8743,1459.7890,q1_q17_dr24_stellar
3437739,15.343,1,1,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
3348216,14.863,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
4365461,13.309,1,1,11111111111111111,0.8720,1459.7890,q1_q17_dr24_stellar
4376629,13.678,1,1,11111011101110111,0.6987,1459.7890,q1_q17_dr24_stellar
4160669,11.296,1,1,01111111111111111,0.8756,1421.3260,q1_q17_dr24_stellar
4346339,12.518,1,0,11111111111111111,0.8754,1459.7890,q1_q17_dr24_stellar
4253860,12.649,1,3,11111111111111111,0.8755,1459.7890,q1_q17_dr24_stellar
4144576,14.113,1,1,11111111111111111,0.8750,1459.7890,q1_q17_dr24_stellar
4356621,15.019,1,1,11111111111111111,0.8750,1459.7890,q1_q17_dr24_stellar
4372410,11.456,1,3,11111011101110111,0.6991,1459.7890,q1_q17_dr24_stellar
4284147,15.742,1,1,00011011101110111,0.6664,1238.4310,q1_q17_dr24_stellar
4349935,14.498,1,1,11111111111111111,0.8750,1459.7890,q1_q17_dr24_stellar
4274548,15.238,1,1,00011011101110111,0.6667,1238.4310,q1_q17_dr24_stellar
4357985,15.415,1,2,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
4249611,15.302,1,1,00011111111111111,0.8746,1238.4310,q1_q17_dr24_stellar
4261960,15.722,1,1,00011111111111111,0.8746,1238.4310,q1_q17_dr24_stellar
4141376,11.072,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
4049901,11.671,1,1,11111111111111111,0.8750,1459.7890,q1_q17_dr24_stellar
4054784,14.185,1,0,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
3952651,13.960,1,1,01111111111111111,0.8759,1421.3260,q1_q17_dr24_stellar
4055092,15.312,1,2,11111111111111111,0.8754,1459.7890,q1_q17_dr24_stellar
4072333,15.664,1,1,11111011101110111,0.6989,1459.7890,q1_q17_dr24_stellar
3869326,11.598,1,2,11111011101110111,0.6990,1459.7890,q1_q17_dr24_stellar
3972432,14.557,1,1,11111011101110111,0.6987,1459.7890,q1_q17_dr24_stellar
4055774,15.575,1,1,01111111111111111,0.8761,1421.3260,q1_q17_dr24_stellar
3945802,15.259,1,1,00011111111111111,0.8743,1238.4310,q1_q17_dr24_stellar
4061149,15.597,1,1,11111111111111111,0.8754,1459.7890,q1_q17_dr24_stellar
3965201,12.667,1,4,11111011101110111,0.6990,1459.7890,q1_q17_dr24_stellar
4056579,13.265,1,0,11111111111111111,0.8755,1459.7890,q1_q17_dr24_stellar
4073707,14.118,1,1,00011011101110111,0.6621,1238.4310,q1_q17_dr24_stellar
3969687,12.683,1,1,11111011101110111,0.6989,1459.7890,q1_q17_dr24_stellar
3970233,14.034,1,3,11111011101110111,0.6987,1459.7890,q1_q17_dr24_stellar
3867593,13.559,1,1,11111011101110111,0.6991,1459.7890,q1_q17_dr24_stellar
3962357,14.377,1,1,11111011101110111,0.6988,1459.7890,q1_q17_dr24_stellar
3962440,13.594,1,0,11111011101110111,0.6983,1459.7890,q1_q17_dr24_stellar
4049131,15.398,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
3867794,15.666,1,2,00011011101110111,0.6667,1238.4310,q1_q17_dr24_stellar
3962728,15.742,1,2,11111011101110111,0.6989,1459.7890,q1_q17_dr24_stellar
4042088,13.430,1,1,11111111111111111,0.8750,1459.7890,q1_q17_dr24_stellar
4136466,13.446,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
4841374,13.871,1,1,11111011101110111,0.6986,1459.7890,q1_q17_dr24_stellar
4750341,14.878,1,1,11111011101110111,0.6988,1459.7890,q1_q17_dr24_stellar
4750669,15.446,1,1,11111011101110111,0.6988,1459.7890,q1_q17_dr24_stellar
4768846,13.298,1,2,11111111111111111,0.8750,1459.7890,q1_q17_dr24_stellar
4750962,13.809,1,0,11111011101110111,0.6989,1459.7890,q1_q17_dr24_stellar
4827723,13.359,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
4751083,16.028,2,2,00000000001110111,0.7099,589.4790,q1_q17_dr24_stellar
4813793,12.954,1,0,11110111011101110,0.6926,1426.3130,q1_q17_dr24_stellar
4742414,13.398,1,1,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
4679314,13.656,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
4730442,13.095,1,0,11111111111111111,0.8747,1459.7890,q1_q17_dr24_stellar
4680745,11.614,1,1,11111111111111111,0.8756,1459.7890,q1_q17_dr24_stellar
4680772,11.660,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
4732137,12.768,1,0,11111111111111111,0.8755,1459.7890,q1_q17_dr24_stellar
4478142,14.254,1,0,11111011101110111,0.6988,1459.7890,q1_q17_dr24_stellar
4567118,14.163,1,1,11111011101110111,0.6987,1459.7890,q1_q17_dr24_stellar
4466677,14.609,3,3,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
4634135,15.426,1,2,11110111011101110,0.6926,1426.3130,q1_q17_dr24_stellar
4454219,17.431,1,1,00000000000000001,0.7803,31.3510,q1_q17_dr24_stellar
4563268,13.307,2,2,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
4569590,12.799,1,2,11111011101110111,0.6976,1459.7890,q1_q17_dr24_stellar
4454934,14.740,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
4482738,12.945,1,2,11111011101110110,0.6979,1426.3130,q1_q17_dr24_stellar
4544623,15.999,1,2,00011111111111111,0.8720,1238.4310,q1_q17_dr24_stellar
4384652,13.967,1,3,11111011101110111,0.6856,1459.7890,q1_q17_dr24_stellar
4484179,13.086,1,0,11111011101110111,0.6987,1459.7890,q1_q17_dr24_stellar
4571004,13.482,5,2,11111011101110111,0.6988,1459.7890,q1_q17_dr24_stellar
5113146,15.115,1,1,00000000000000111,0.8134,217.1280,q1_q17_dr24_stellar
5040077,14.603,1,1,10011001100110011,0.4115,1459.7890,q1_q17_dr24_stellar
5040223,14.705,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
5129453,15.745,1,1,01111111111111111,0.8758,1421.3260,q1_q17_dr24_stellar
5177065,12.005,1,3,11111111111111111,0.8755,1459.7890,q1_q17_dr24_stellar
5025217,11.800,1,2,11111011101110111,0.6990,1459.7890,q1_q17_dr24_stellar
5083252,15.039,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
5094412,15.772,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
5111801,9.807,1,1,11111011101110111,0.6990,1459.7890,q1_q17_dr24_stellar
5130983,14.329,1,2,11111111111111111,0.8750,1459.7890,q1_q17_dr24_stellar
5181804,15.929,1,2,00000000011111111,0.8635,683.8590,q1_q17_dr24_stellar
5084942,13.341,1,1,11111111111111111,0.8750,1459.7890,q1_q17_dr24_stellar
5036966,14.270,1,2,00000000000001100,0.8690,196.1800,q1_q17_dr24_stellar
5096590,13.619,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
5024372,14.564,1,1,11111011101110111,0.6986,1459.7890,q1_q17_dr24_stellar
5185897,13.256,3,3,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
5021176,14.865,1,2,11111011101110111,0.6988,1459.7890,q1_q17_dr24_stellar
5021432,13.697,1,1,11111011101110111,0.6987,1459.7890,q1_q17_dr24_stellar
5021737,11.997,1,2,11111011101110111,0.6987,1459.7890,q1_q17_dr24_stellar
5020034,15.812,1,1,00000001101110111,0.6685,855.3710,q1_q17_dr24_stellar
4912650,14.855,1,1,11111111111111111,0.8750,1459.7890,q1_q17_dr24_stellar
4929299,14.774,1,2,00011011101110111,0.6665,1238.4310,q1_q17_dr24_stellar
4913000,11.668,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
4862332,13.915,1,1,11100100010001000,0.3649,1239.6370,q1_q17_dr24_stellar
4914221,12.709,1,0,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
4848424,14.762,1,1,11111011101110111,0.6988,1459.7890,q1_q17_dr24_stellar
4946049,12.950,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
4862924,14.519,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
4951877,14.612,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
4939533,15.703,1,1,11111011101110111,0.6989,1459.7890,q1_q17_dr24_stellar
4864734,13.809,1,1,00100010001000100,0.2805,1210.2880,q1_q17_dr24_stellar
4919550,15.223,2,2,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
4935172,14.229,1,1,11111011101110111,0.6987,1459.7890,q1_q17_dr24_stellar
4949027,15.140,1,1,00011111111111111,0.8745,1238.4310,q1_q17_dr24_stellar
4851239,11.438,1,1,11111011101110111,0.6987,1459.7890,q1_q17_dr24_stellar
4851283,11.908,1,2,00000000001110111,0.7102,589.4790,q1_q17_dr24_stellar
5511081,12.119,4,4,11110111011101110,0.6925,1426.3130,q1_q17_dr24_stellar
5360082,14.772,1,2,11111111111111111,0.8728,1459.7890,q1_q17_dr24_stellar
5374403,14.050,1,1,11111011101110111,0.6987,1459.7890,q1_q17_dr24_stellar
5471059,14.720,2,4,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
5471068,15.178,1,2,11111111111111111,0.8750,1459.7890,q1_q17_dr24_stellar
5471617,12.409,2,0,11111111111111111,0.8754,1459.7890,q1_q17_dr24_stellar
5444548,14.150,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
5384079,12.556,2,2,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
5375194,13.895,1,1,11111011101110111,0.6987,1459.7890,q1_q17_dr24_stellar
5475735,14.395,1,1,11111111111111111,0.8754,1459.7890,q1_q17_dr24_stellar
5376067,15.446,1,1,11111011101110111,0.6988,1459.7890,q1_q17_dr24_stellar
5357901,14.741,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
5385304,13.003,1,1,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
5440472,14.795,1,0,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
5476671,14.638,2,2,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
5385647,13.994,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
5385697,15.604,2,2,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
5467126,12.367,1,1,11111111111111111,0.8756,1459.7890,q1_q17_dr24_stellar
5358241,15.386,3,3,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
5386264,14.844,1,2,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
5478083,17.518,1,1,00000000011111111,0.8649,683.8590,q1_q17_dr24_stellar
5441980,14.377,1,1,11001100110011001,0.4522,1459.7890,q1_q17_dr24_stellar
5460835,14.293,1,2,11111011101110111,0.6917,1459.7890,q1_q17_dr24_stellar
5397166,13.493,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
5437945,13.771,2,2,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
5446961,15.345,1,0,11111111111111111,0.8749,1459.7890,q1_q17_dr24_stellar
5470739,15.401,1,1,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
5283458,15.673,1,1,00011011101110111,0.6666,1238.4310,q1_q17_dr24_stellar
5352640,15.907,1,1,00011111111111111,0.8746,1238.4310,q1_q17_dr24_stellar
5193386,13.998,1,2,11111011101110111,0.6881,1459.7890,q1_q17_dr24_stellar
5193400,15.686,1,1,11111011101110111,0.6987,1459.7890,q1_q17_dr24_stellar
5270698,14.985,1,2,11111111111111111,0.8744,1459.7890,q1_q17_dr24_stellar
5303346,14.727,1,2,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
5303557,16.494,1,1,00000000011111111,0.8649,683.8590,q1_q17_dr24_stellar
5308387,12.878,1,1,11111111111111111,0.8754,1459.7890,q1_q17_dr24_stellar
5289854,15.809,2,2,01111011101110111,0.6946,1421.3260,q1_q17_dr24_stellar
5217891,15.648,1,2,11111111111111111,0.8754,1459.7890,q1_q17_dr24_stellar
5347537,14.023,1,1,11001100110011001,0.4520,1459.7890,q1_q17_dr24_stellar
5282437,15.106,1,0,00011011101110111,0.6666,1238.4310,q1_q17_dr24_stellar
5263802,11.494,1,1,11111111111111111,0.8705,1459.7690,q1_q17_dr24_stellar
5286786,15.456,1,2,11111011101110111,0.6989,1459.7890,q1_q17_dr24_stellar
5294945,14.564,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
5340644,15.000,1,1,11110111011101110,0.6926,1426.3130,q1_q17_dr24_stellar
5200084,9.162,1,1,11111011101110111,0.6983,1459.7890,q1_q17_dr24_stellar
5264304,15.777,1,2,00011111111111111,0.8729,1238.4310,q1_q17_dr24_stellar
5272878,15.090,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
5807579,13.745,1,2,11111111111111111,0.8630,1458.7880,q1_q17_dr24_stellar
5802285,15.349,1,1,11111011101110111,0.6965,1459.7890,q1_q17_dr24_stellar
5698524,13.061,1,0,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
5709103,12.879,1,0,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
5783938,15.339,1,0,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
5709725,14.759,2,2,11111111111111111,0.8752,1459.7690,q1_q17_dr24_stellar
5785279,15.195,1,1,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
5695396,11.525,3,3,11111111111111111,0.8750,1459.7890,q1_q17_dr24_stellar
5780855,13.802,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
5649833,13.364,1,1,11111111111111111,0.8754,1459.7890,q1_q17_dr24_stellar
5781192,12.989,1,1,11111111111111111,0.8676,1459.7890,q1_q17_dr24_stellar
5730394,16.117,1,1,00000001111111111,0.8687,855.3710,q1_q17_dr24_stellar
5716244,15.423,1,1,11111011101110111,0.6989,1459.7890,q1_q17_dr24_stellar
5781991,14.768,1,0,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
5696909,14.984,1,1,11111111111111111,0.8749,1459.7890,q1_q17_dr24_stellar
5696918,14.800,1,2,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
5545815,14.685,1,1,11111011101110111,0.6988,1459.7890,q1_q17_dr24_stellar
5642688,15.078,1,1,00011111111111111,0.8746,1238.4310,q1_q17_dr24_stellar
5621586,15.659,1,1,00011111111111111,0.8745,1238.4310,q1_q17_dr24_stellar
5598216,13.683,1,0,11110111011101110,0.6924,1426.3130,q1_q17_dr24_stellar
5534814,15.311,1,1,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
5561278,11.855,1,1,11111111111111111,0.8750,1459.7890,q1_q17_dr24_stellar
5530112,14.158,1,1,00000000010000000,0.9521,92.5820,q1_q17_dr24_stellar
5623839,13.462,1,0,01110011001100110,0.5025,1387.8490,q1_q17_dr24_stellar
5514383,10.868,1,1,11110111011101110,0.6923,1426.3130,q1_q17_dr24_stellar
5563300,14.710,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
5636648,15.330,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
5609593,15.839,1,1,01111111111111111,0.8759,1421.3260,q1_q17_dr24_stellar
6131659,12.534,1,2,11111111111111111,0.7843,1456.8050,q1_q17_dr24_stellar
6143819,13.855,1,0,01111111111111111,0.8759,1421.3260,q1_q17_dr24_stellar
6131130,15.654,1,1,01111111111111111,0.8758,1421.3260,q1_q17_dr24_stellar
5992210,14.098,1,1,10011001100110011,0.4115,1459.7890,q1_q17_dr24_stellar
6032730,8.655,1,2,11111111111111111,0.8756,1459.7890,q1_q17_dr24_stellar
6043574,12.428,1,0,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
6044064,15.001,1,2,11111111111111111,0.8663,1459.7890,q1_q17_dr24_stellar
6124512,14.667,1,1,11111111111111111,0.8754,1459.7890,q1_q17_dr24_stellar
6034379,13.931,1,0,01111111111111111,0.8762,1421.3260,q1_q17_dr24_stellar
6142862,14.853,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
6034834,14.058,1,0,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
6048255,13.865,1,1,11111111111111111,0.8756,1459.7890,q1_q17_dr24_stellar
6026924,12.561,1,1,11110111011101110,0.6926,1426.3130,q1_q17_dr24_stellar
6105462,13.838,2,2,11110111011101110,0.6924,1426.3130,q1_q17_dr24_stellar
6119605,14.288,1,0,11111111111111111,0.8695,1459.7690,q1_q17_dr24_stellar
6023571,13.682,1,0,11110111011101110,0.6928,1426.3130,q1_q17_dr24_stellar
6036286,15.347,1,0,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
5903749,14.948,2,2,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
5986270,12.224,1,1,11111111111111111,0.8756,1459.7890,q1_q17_dr24_stellar
5816144,14.191,2,0,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
5905728,11.237,1,0,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
5955321,15.385,1,2,11111111111111111,0.8694,1459.7890,q1_q17_dr24_stellar
5809372,12.954,1,1,11111111111111111,0.8754,1459.7890,q1_q17_dr24_stellar
5817986,15.361,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
5908086,11.674,1,2,11111111111111111,0.8756,1459.7890,q1_q17_dr24_stellar
5966154,13.004,2,2,11111111111111111,0.8750,1459.7890,q1_q17_dr24_stellar
5818068,15.910,1,2,00011111111111111,0.8743,1238.4310,q1_q17_dr24_stellar
5881120,13.809,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
5956656,15.376,2,2,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
5952366,13.380,2,2,11111111111111111,0.8755,1459.7890,q1_q17_dr24_stellar
5956977,12.393,1,0,11111111111111111,0.8756,1459.7890,q1_q17_dr24_stellar
5962514,14.838,1,1,00000000000001100,0.8664,196.1800,q1_q17_dr24_stellar
5812648,12.995,1,2,11111111111111111,0.8753,1459.7690,q1_q17_dr24_stellar
