kepid,kepmag,nkoi,rrmscdpp03p0,rrmscdpp06p0,rrmscdpp09p0,rrmscdpp12p0,rrmscdpp15p0,st_delivname
8223445,15.861,1,266.709,194.348,159.458,137.679,121.861,q1_q17_dr24_stellar
8223568,11.538,2,41.898,36.167,33.346,31.545,30.399,q1_q17_dr24_stellar
8128965,13.232,1,173.604,195.956,211.533,227.815,253.697,q1_q17_dr24_stellar
8158127,14.500,3,135.454,104.137,89.007,79.180,70.769,q1_q17_dr24_stellar
8182107,14.452,1,145.415,131.116,133.452,141.556,154.013,q1_q17_dr24_stellar
8129333,16.558,1,735.188,590.981,536.562,516.052,513.170,q1_q17_dr24_stellar
8158429,15.197,1,268.834,225.554,198.532,179.513,161.815,q1_q17_dr24_stellar
8167504,14.320,1,126.357,99.580,89.072,84.224,81.546,q1_q17_dr24_stellar
8197343,14.941,1,234.985,179.695,155.354,142.533,133.858,q1_q17_dr24_stellar
8183389,15.854,1,322.217,249.102,218.112,201.907,187.606,q1_q17_dr24_stellar
8179190,12.721,1,109.068,116.624,116.040,110.506,105.384,q1_q17_dr24_stellar
8164262,13.360,1,48.472,37.337,32.072,28.850,26.856,q1_q17_dr24_stellar
8167996,15.018,3,208.940,165.018,146.617,137.104,130.107,q1_q17_dr24_stellar
8111919,13.831,1,84.969,64.171,54.391,48.845,44.776,q1_q17_dr24_stellar
8189801,15.745,1,345.370,270.341,236.706,214.421,202.521,q1_q17_dr24_stellar
8161561,13.992,1,92.970,72.054,62.753,57.564,54.442,q1_q17_dr24_stellar
8121328,14.371,1,139.956,104.901,89.218,79.183,71.428,q1_q17_dr24_stellar
8176653,15.028,1,216.824,180.374,167.818,161.008,161.001,q1_q17_dr24_stellar
8608490,14.771,1,2119.368,2007.888,1703.005,1498.245,1335.230,q1_q17_dr24_stellar
8590776,14.517,1,160.963,120.563,101.929,90.774,83.469,q1_q17_dr24_stellar
8501062,13.424,1,72.607,59.896,56.568,56.524,57.867,q1_q17_dr24_stellar
8510197,12.913,1,55.396,44.572,39.697,36.789,34.638,q1_q17_dr24_stellar
8579684,12.579,1,51.901,44.784,42.095,40.776,39.835,q1_q17_dr24_stellar
8553907,12.694,1,60.057,51.865,45.303,39.788,35.750,q1_q17_dr24_stellar
8581232,15.381,1,400.012,345.723,331.955,339.232,345.962,q1_q17_dr24_stellar
8495232,12.162,1,65.405,50.783,44.171,40.252,37.160,q1_q17_dr24_stellar
8505674,13.158,1,82.057,67.345,61.622,57.635,53.982,q1_q17_dr24_stellar
8524110,13.391,1,88.212,72.383,66.949,66.385,66.676,q1_q17_dr24_stellar
8506766,13.960,1,92.215,75.067,67.505,62.753,60.017,q1_q17_dr24_stellar
8525286,13.430,1,230.077,177.235,149.729,133.429,121.415,q1_q17_dr24_stellar
8543278,14.608,1,164.242,146.951,145.840,153.023,165.073,q1_q17_dr24_stellar
8543279,15.992,1,343.305,265.743,230.440,213.537,204.702,q1_q17_dr24_stellar
8559152,13.539,1,73.338,55.423,46.928,42.096,38.595,q1_q17_dr24_stellar
8507073,14.174,1,124.395,107.876,101.830,101.306,102.287,q1_q17_dr24_stellar
8480285,13.965,2,83.490,62.432,52.360,46.679,42.507,q1_q17_dr24_stellar
8548454,14.699,1,166.994,133.854,119.840,112.752,107.534,q1_q17_dr24_stellar
8480642,13.687,1,93.989,72.089,61.470,54.787,49.669,q1_q17_dr24_stellar
8493354,13.615,1,78.704,61.792,54.997,52.053,50.229,q1_q17_dr24_stellar
8566113,13.104,1,105.039,99.570,96.359,91.618,85.792,q1_q17_dr24_stellar
8604993,15.299,1,302.013,274.811,276.431,294.257,323.062,q1_q17_dr24_stellar
8552587,14.126,1,97.362,72.488,60.377,53.148,48.136,q1_q17_dr24_stellar
8415863,12.921,1,50.232,39.952,34.700,31.668,30.100,q1_q17_dr24_stellar
8453324,11.516,1,157.282,167.047,163.182,158.128,154.812,q1_q17_dr24_stellar
8358008,14.674,1,160.343,122.964,103.331,92.493,83.923,q1_q17_dr24_stellar
8367113,14.686,1,135.416,99.967,83.391,73.007,65.246,q1_q17_dr24_stellar
8394475,12.646,1,56.382,44.538,39.312,36.556,35.577,q1_q17_dr24_stellar
8416523,14.915,1,130.712,99.404,85.229,77.151,71.254,q1_q17_dr24_stellar
8345358,15.435,1,295.959,247.298,228.428,221.248,223.658,q1_q17_dr24_stellar
8367644,15.967,1,417.089,339.794,299.837,278.942,267.468,q1_q17_dr24_stellar
8346392,15.950,1,407.175,319.534,282.781,265.378,252.048,q1_q17_dr24_stellar
8379021,15.595,1,223.143,166.039,140.475,124.987,114.154,q1_q17_dr24_stellar
8397446,15.022,1,284.620,245.093,232.110,229.580,220.653,q1_q17_dr24_stellar
8374077,15.735,1,299.064,242.679,215.644,195.595,175.301,q1_q17_dr24_stellar
8430053,13.629,1,86.787,71.704,66.381,65.162,66.327,q1_q17_dr24_stellar
8364969,15.450,1,290.650,254.863,245.975,247.973,261.865,q1_q17_dr24_stellar
8379705,15.859,1,295.191,233.446,209.083,201.105,197.044,q1_q17_dr24_stellar
8374494,15.756,1,310.568,248.072,219.272,204.875,195.959,q1_q17_dr24_stellar
8414914,17.908,1,1610.209,1228.286,1035.143,926.814,844.199,q1_q17_dr24_stellar
8349399,14.046,1,91.200,69.616,59.835,54.454,50.330,q1_q17_dr24_stellar
8349405,15.602,1,228.618,167.402,138.922,121.239,107.938,q1_q17_dr24_stellar
8773015,13.096,2,56.265,42.287,35.256,31.406,28.465,q1_q17_dr24_stellar
8838950,14.363,2,134.042,103.443,89.862,82.708,78.114,q1_q17_dr24_stellar
8878681,11.211,1,68.723,83.605,96.041,104.714,116.560,q1_q17_dr24_stellar
8883727,15.573,1,332.516,276.536,257.206,254.649,256.198,q1_q17_dr24_stellar
8892720,15.523,1,239.063,180.258,153.016,137.570,128.107,q1_q17_dr24_stellar
8885643,14.497,1,135.622,105.985,92.689,86.499,82.373,q1_q17_dr24_stellar
8880123,15.223,1,204.368,151.901,129.382,116.375,106.033,q1_q17_dr24_stellar
8890417,13.957,1,93.940,75.601,67.519,64.259,62.509,q1_q17_dr24_stellar
8880317,13.678,1,86.951,68.142,59.491,54.626,51.438,q1_q17_dr24_stellar
8890783,14.361,2,146.238,124.747,114.860,110.974,109.618,q1_q17_dr24_stellar
8758204,15.822,1,276.136,201.562,167.668,146.958,130.669,q1_q17_dr24_stellar
8766285,10.250,1,281.987,215.106,181.757,162.070,148.237,q1_q17_dr24_stellar
8807057,13.650,1,70.479,53.604,45.494,40.653,36.879,q1_q17_dr24_stellar
8868364,13.769,1,72.029,54.741,46.740,41.988,38.390,q1_q17_dr24_stellar
8803757,15.033,1,156.610,117.769,100.639,90.742,83.697,q1_q17_dr24_stellar
8767034,14.280,1,108.438,86.589,77.048,72.119,69.734,q1_q17_dr24_stellar
8873674,15.112,1,179.460,135.332,114.390,102.112,93.230,q1_q17_dr24_stellar
8814872,15.850,1,385.145,315.550,280.764,263.166,249.793,q1_q17_dr24_stellar
8895758,15.415,1,219.422,164.848,141.351,127.707,117.907,q1_q17_dr24_stellar
8807988,13.596,1,86.101,72.942,66.161,63.742,62.115,q1_q17_dr24_stellar
8808064,15.152,1,197.003,151.925,130.384,119.238,111.414,q1_q17_dr24_stellar
8869680,13.357,1,63.365,48.433,41.682,37.391,34.285,q1_q17_dr24_stellar
8906676,12.121,1,65.182,61.537,58.433,58.821,58.732,q1_q17_dr24_stellar
8821936,13.731,1,78.103,59.742,51.441,46.113,42.400,q1_q17_dr24_stellar
8826007,15.498,1,235.458,186.242,164.837,150.769,140.131,q1_q17_dr24_stellar
8655458,14.585,1,237.947,199.886,182.988,173.401,166.674,q1_q17_dr24_stellar
8743082,15.413,1,238.263,182.634,158.148,143.381,133.401,q1_q17_dr24_stellar
8613218,15.125,1,188.761,147.042,128.118,116.578,107.681,q1_q17_dr24_stellar
8700895,14.878,1,142.616,105.573,88.819,78.464,69.923,q1_q17_dr24_stellar
8686097,12.209,1,38.423,29.377,25.203,22.960,21.150,q1_q17_dr24_stellar
8613769,15.959,1,358.624,292.830,266.580,246.452,230.662,q1_q17_dr24_stellar
8713828,12.525,1,59.629,52.425,48.977,47.362,45.419,q1_q17_dr24_stellar
8620561,16.784,1,1766.169,1499.622,1287.129,1115.211,972.539,q1_q17_dr24_stellar
8630840,13.732,1,80.537,60.664,51.365,45.670,41.355,q1_q17_dr24_stellar
8669092,12.733,1,144.111,151.779,139.711,123.085,110.575,q1_q17_dr24_stellar
8702537,13.075,1,59.357,45.342,38.323,34.128,31.102,q1_q17_dr24_stellar
8703491,12.190,1,49.848,41.933,39.087,38.409,38.509,q1_q17_dr24_stellar
8625925,14.856,1,154.555,117.439,100.420,90.374,81.767,q1_q17_dr24_stellar
8719419,12.933,1,633.344,934.094,1166.103,1294.567,1529.460,q1_q17_dr24_stellar
8689373,15.532,3,240.292,180.749,154.444,139.482,128.306,q1_q17_dr24_stellar
8645191,15.606,1,268.457,200.634,170.352,153.692,143.726,q1_q17_dr24_stellar
8709688,14.927,2,188.379,141.991,121.625,111.102,103.911,q1_q17_dr24_stellar
8742735,15.986,1,348.218,263.955,227.904,208.273,192.220,q1_q17_dr24_stellar
9088780,13.226,1,252.160,249.902,231.777,210.993,189.914,q1_q17_dr24_stellar
9221528,15.110,1,202.147,153.228,131.054,117.057,107.312,q1_q17_dr24_stellar
9229657,15.553,1,236.266,179.281,153.915,135.438,124.012,q1_q17_dr24_stellar
9139084,12.465,1,82.759,91.359,102.284,115.125,132.395,q1_q17_dr24_stellar
9145415,15.964,1,328.849,257.560,226.552,205.944,195.603,q1_q17_dr24_stellar
9086154,13.841,1,94.957,74.956,65.781,61.571,58.678,q1_q17_dr24_stellar
9118340,13.632,1,112.279,85.176,72.301,63.748,57.195,q1_q17_dr24_stellar
9159198,14.886,1,159.918,119.267,99.498,88.110,79.331,q1_q17_dr24_stellar
9181340,14.818,1,197.851,145.443,121.989,107.963,97.750,q1_q17_dr24_stellar
9222516,13.725,1,66.299,49.444,41.681,36.963,33.470,q1_q17_dr24_stellar
9226339,13.798,1,80.567,60.989,52.297,46.895,42.752,q1_q17_dr24_stellar
9109857,12.599,1,50.034,39.751,35.835,33.673,33.774,q1_q17_dr24_stellar
9164836,14.474,1,127.171,98.587,86.661,79.303,75.276,q1_q17_dr24_stellar
9205993,14.871,1,5588.508,5919.166,6058.725,5611.519,5508.305,q1_q17_dr24_stellar
9111849,13.089,1,72.945,56.590,48.739,43.675,40.191,q1_q17_dr24_stellar
8959839,14.574,1,120.527,89.199,74.759,66.287,59.708,q1_q17_dr24_stellar
8971432,15.487,1,388.758,295.837,245.254,214.238,192.059,q1_q17_dr24_stellar
9076971,15.737,1,303.733,242.560,214.668,199.803,189.132,q1_q17_dr24_stellar
9079915,13.513,1,85.860,80.171,83.697,90.894,99.793,q1_q17_dr24_stellar
9083470,15.899,1,329.961,258.616,226.355,204.769,192.564,q1_q17_dr24_stellar
8972058,13.431,2,73.802,59.250,53.461,51.140,50.558,q1_q17_dr24_stellar
8915379,15.306,1,277.054,205.934,173.314,153.446,137.375,q1_q17_dr24_stellar
8937019,17.930,1,4683.935,3906.530,3502.149,3239.958,3136.805,q1_q17_dr24_stellar
8937021,15.444,1,259.977,204.272,180.471,166.126,157.328,q1_q17_dr24_stellar
8937555,12.397,1,108.242,86.330,74.106,66.587,60.815,q1_q17_dr24_stellar
9042357,14.733,1,171.618,131.096,111.064,98.515,88.012,q1_q17_dr24_stellar
8951205,15.309,1,225.651,168.822,141.513,124.874,114.498,q1_q17_dr24_stellar
9026749,14.074,2,92.208,70.919,62.022,57.001,54.804,q1_q17_dr24_stellar
9044228,14.145,1,121.001,96.336,86.669,82.366,79.728,q1_q17_dr24_stellar
8958035,14.360,1,141.749,126.552,126.363,132.252,142.220,q1_q17_dr24_stellar
8938937,15.948,1,333.653,252.265,219.927,199.185,181.048,q1_q17_dr24_stellar
9032900,13.675,1,87.399,76.421,74.156,75.720,80.082,q1_q17_dr24_stellar
8958811,13.564,1,68.450,51.796,44.914,41.169,38.704,q1_q17_dr24_stellar
8979500,13.316,1,164.447,140.188,121.265,108.062,97.660,q1_q17_dr24_stellar
9024568,14.152,1,116.559,93.001,82.718,76.761,73.075,q1_q17_dr24_stellar
9018021,14.498,1,169.714,127.552,108.651,96.426,88.104,q1_q17_dr24_stellar
9411412,15.068,1,218.911,180.427,164.999,159.950,159.738,q1_q17_dr24_stellar
9516728,14.178,1,102.137,79.987,69.892,62.911,58.292,q1_q17_dr24_stellar
9455677,15.259,1,197.765,151.874,130.284,116.705,106.471,q1_q17_dr24_stellar
9474485,14.884,1,788.979,889.504,897.044,854.369,804.028,q1_q17_dr24_stellar
9412445,14.651,1,138.174,106.268,92.434,84.862,79.805,q1_q17_dr24_stellar
9463329,13.027,1,66.007,54.145,49.671,47.837,47.009,q1_q17_dr24_stellar
9419020,15.737,1,294.059,216.440,177.482,154.993,139.068,q1_q17_dr24_stellar
9406990,15.412,1,212.158,159.361,134.922,119.904,108.924,q1_q17_dr24_stellar
9512687,15.386,1,239.272,190.696,169.312,158.216,148.635,q1_q17_dr24_stellar
9528430,12.963,1,86.007,76.310,71.636,68.494,67.390,q1_q17_dr24_stellar
9410930,14.465,1,123.678,97.555,87.096,82.533,81.144,q1_q17_dr24_stellar
9474222,13.275,1,74.449,64.954,61.680,61.572,62.463,q1_q17_dr24_stellar
9267996,13.874,1,202.754,195.930,204.308,210.827,213.557,q1_q17_dr24_stellar
9391506,15.300,1,179.163,136.873,117.974,106.321,97.711,q1_q17_dr24_stellar
9402670,15.668,1,231.940,174.473,148.944,134.800,124.287,q1_q17_dr24_stellar
9236858,13.040,1,561.557,609.530,618.662,626.043,629.884,q1_q17_dr24_stellar
9289704,12.963,1,239.576,185.007,159.214,141.378,126.217,q1_q17_dr24_stellar
9301506,15.248,1,244.839,190.393,166.276,151.560,140.977,q1_q17_dr24_stellar
9302543,11.464,1,404.242,339.124,300.495,276.533,254.636,q1_q17_dr24_stellar
9345933,15.961,1,374.574,297.380,266.464,250.368,240.880,q1_q17_dr24_stellar
9363944,13.660,1,153.567,124.782,109.501,100.243,93.484,q1_q17_dr24_stellar
9388479,15.073,2,223.848,185.703,165.333,155.546,149.878,q1_q17_dr24_stellar
9340411,13.031,1,88.009,68.480,59.094,53.350,48.897,q1_q17_dr24_stellar
9394762,14.457,1,177.324,162.564,158.735,160.109,169.809,q1_q17_dr24_stellar
9394920,14.367,1,102.287,81.087,70.860,64.514,59.087,q1_q17_dr24_stellar
9334490,15.695,1,267.669,199.350,165.663,146.960,132.124,q1_q17_dr24_stellar
9366988,14.371,1,924.638,1160.729,1252.782,1208.077,1135.675,q1_q17_dr24_stellar
9390228,15.581,1,267.473,217.170,197.291,190.131,188.391,q1_q17_dr24_stellar
9328852,15.330,1,1598.135,1367.408,1140.699,967.518,829.775,q1_q17_dr24_stellar
9272070,15.353,1,205.437,157.968,135.363,122.957,113.283,q1_q17_dr24_stellar
9724993,12.524,1,86.223,89.606,95.139,102.830,114.992,q1_q17_dr24_stellar
9655792,14.839,1,150.729,120.369,109.099,103.816,102.722,q1_q17_dr24_stellar
9655858,17.481,1,4265.255,3229.526,2659.701,2314.072,2045.396,q1_q17_dr24_stellar
9700449,15.092,1,160.608,118.182,98.051,85.819,76.400,q1_q17_dr24_stellar
9716028,12.677,1,50.564,40.701,36.613,34.484,33.442,q1_q17_dr24_stellar
9730163,17.475,3,9585.878,7176.505,6034.623,5266.473,4752.861,q1_q17_dr24_stellar
9658089,15.102,1,190.011,146.766,126.858,116.409,109.093,q1_q17_dr24_stellar
9664142,15.785,1,279.548,210.953,178.353,158.097,145.182,q1_q17_dr24_stellar
9704384,13.317,1,77.816,67.790,64.035,64.070,67.097,q1_q17_dr24_stellar
9664215,15.101,1,266.039,262.099,276.603,300.306,324.035,q1_q17_dr24_stellar
9664276,14.451,1,117.697,87.760,74.384,66.728,60.583,q1_q17_dr24_stellar
9701962,13.630,1,74.569,55.690,46.438,41.134,37.457,q1_q17_dr24_stellar
9674592,15.933,2,588.536,450.136,392.443,358.871,334.262,q1_q17_dr24_stellar
9674789,13.419,1,82.466,62.527,54.261,48.900,44.657,q1_q17_dr24_stellar
9758089,14.897,2,183.204,147.284,131.260,121.699,116.666,q1_q17_dr24_stellar
9705620,15.833,1,272.495,203.983,170.820,150.702,135.601,q1_q17_dr24_stellar
9758615,11.613,1,287.561,200.208,164.598,144.339,128.844,q1_q17_dr24_stellar
9692345,15.657,1,296.958,223.391,189.999,173.590,161.291,q1_q17_dr24_stellar
9574179,15.016,1,152.420,112.887,94.573,83.367,74.421,q1_q17_dr24_stellar
9644683,15.912,1,269.521,198.401,164.250,144.935,131.287,q1_q17_dr24_stellar
9541163,15.449,1,256.911,230.524,226.547,231.488,247.897,q1_q17_dr24_stellar
9636569,14.433,1,104.280,77.430,65.314,58.965,54.549,q1_q17_dr24_stellar
9532997,14.867,1,174.171,144.046,134.133,131.932,128.540,q1_q17_dr24_stellar
9594184,16.523,1,511.813,409.930,371.065,355.500,354.327,q1_q17_dr24_stellar
9583881,14.794,1,141.359,108.278,92.379,83.141,77.060,q1_q17_dr24_stellar
9605552,15.983,1,368.914,288.799,250.840,229.263,217.238,q1_q17_dr24_stellar
9637299,13.680,1,439.139,605.852,736.238,822.096,946.053,q1_q17_dr24_stellar
9642018,15.544,1,212.221,165.930,146.133,135.023,126.723,q1_q17_dr24_stellar
9531850,17.332,1,1779.375,1351.101,1135.562,973.151,856.937,q1_q17_dr24_stellar
9576197,14.641,1,237.561,253.586,284.898,322.110,371.804,q1_q17_dr24_stellar
9535881,13.402,1,189.064,200.182,180.431,159.292,139.163,q1_q17_dr24_stellar
9536108,14.412,1,108.617,79.689,66.893,59.373,53.427,q1_q17_dr24_stellar
9589524,14.767,1,154.909,119.243,102.857,93.913,87.574,q1_q17_dr24_stellar
9602775,15.927,1,319.432,236.942,200.246,176.891,157.696,q1_q17_dr24_stellar
9634821,15.213,3,231.926,200.284,191.809,195.772,207.006,q1_q17_dr24_stellar
9532052,16.144,1,387.507,313.576,286.944,276.863,274.453,q1_q17_dr24_stellar
9581498,14.184,1,108.116,81.358,69.462,62.756,57.136,q1_q17_dr24_stellar
9635520,14.106,1,80.574,62.983,59.988,53.960,49.250,q1_q17_dr24_stellar
9536836,13.996,1,92.756,71.280,62.574,58.192,54.955,q1_q17_dr24_stellar
9573685,15.026,1,181.805,143.682,128.087,120.157,114.966,q1_q17_dr24_stellar
9593773,15.725,1,234.539,172.217,143.408,126.911,113.780,q1_q17_dr24_stellar
9590976,13.294,3,62.869,49.079,43.251,39.969,37.256,q1_q17_dr24_stellar
9591070,14.361,1,105.633,78.483,65.688,58.242,53.064,q1_q17_dr24_stellar
9640976,13.720,1,90.723,72.595,63.231,59.006,56.195,q1_q17_dr24_stellar
9532603,16.897,1,578.085,425.037,351.709,309.672,279.753,q1_q17_dr24_stellar
9899577,14.818,1,158.134,135.240,127.289,126.049,128.226,q1_q17_dr24_stellar
9899630,15.556,1,274.108,248.342,249.878,262.234,286.647,q1_q17_dr24_stellar
9909735,13.297,2,103.212,105.717,116.898,132.644,152.300,q1_q17_dr24_stellar
9934274,13.352,1,67.890,50.889,42.585,38.034,34.591,q1_q17_dr24_stellar
9943009,12.660,1,60.636,49.660,45.058,43.196,42.431,q1_q17_dr24_stellar
9892816,13.147,4,61.997,51.423,48.061,47.212,46.443,q1_q17_dr24_stellar
9906802,14.874,1,152.682,113.132,94.520,82.462,74.273,q1_q17_dr24_stellar
9971475,13.166,1,176.426,222.773,266.244,295.638,340.612,q1_q17_dr24_stellar
9973109,14.550,2,162.161,122.698,105.539,96.219,89.461,q1_q17_dr24_stellar
9880190,15.035,1,156.413,118.003,100.099,89.929,82.794,q1_q17_dr24_stellar
9898017,15.079,1,161.382,120.510,101.831,91.134,84.659,q1_q17_dr24_stellar
9893318,15.394,1,216.677,162.760,136.470,121.460,109.884,q1_q17_dr24_stellar
9959765,13.793,1,99.012,83.273,78.238,76.259,75.582,q1_q17_dr24_stellar
9893468,13.174,1,69.124,55.784,50.140,47.238,45.879,q1_q17_dr24_stellar
9896558,15.224,2,175.782,133.277,113.732,103.234,95.199,q1_q17_dr24_stellar
9932197,14.248,1,123.930,92.644,79.348,72.476,66.729,q1_q17_dr24_stellar
9940565,14.708,1,204.541,195.153,208.086,227.505,252.647,q1_q17_dr24_stellar
9881077,15.858,1,287.786,226.339,202.652,191.736,186.301,q1_q17_dr24_stellar
9950612,13.177,4,59.116,51.375,49.129,48.931,49.877,q1_q17_dr24_stellar
9957668,12.508,1,64.428,57.726,52.717,49.735,48.307,q1_q17_dr24_stellar
9941425,12.032,1,68.843,93.084,115.764,128.209,149.813,q1_q17_dr24_stellar
9954225,14.558,1,3195.978,4486.040,5170.009,5109.948,5193.778,q1_q17_dr24_stellar
9963265,15.315,1,224.643,176.794,157.126,147.278,141.934,q1_q17_dr24_stellar
9945370,15.939,1,295.757,221.172,183.708,164.040,146.929,q1_q17_dr24_stellar
9958053,11.727,1,36.414,32.756,31.789,31.803,31.852,q1_q17_dr24_stellar
9963524,13.749,4,125.540,118.698,122.179,130.248,144.341,q1_q17_dr24_stellar
9996632,15.351,1,197.899,150.050,125.426,113.703,104.875,q1_q17_dr24_stellar
9899410,13.504,1,264.200,321.672,340.010,339.939,344.119,q1_q17_dr24_stellar
9899483,13.616,1,75.481,59.951,53.723,50.682,49.174,q1_q17_dr24_stellar
9899505,15.952,1,290.273,213.369,174.747,153.680,137.813,q1_q17_dr24_stellar
9851943,15.254,1,240.617,185.948,158.593,145.291,134.621,q1_q17_dr24_stellar
9875101,15.788,1,315.069,242.801,212.047,196.604,185.494,q1_q17_dr24_stellar
9852050,13.806,1,115.746,93.296,81.147,73.342,66.388,q1_q17_dr24_stellar
9873759,13.819,1,90.942,70.920,61.444,55.750,51.269,q1_q17_dr24_stellar
9770983,14.270,1,133.335,111.470,104.013,100.902,100.039,q1_q17_dr24_stellar
9777990,18.013,1,1232.108,906.483,746.202,644.416,586.031,q1_q17_dr24_stellar
9818381,13.958,1,105.256,91.546,88.335,89.185,92.976,q1_q17_dr24_stellar
9827094,13.243,1,144.388,163.857,187.012,209.697,242.078,q1_q17_dr24_stellar
9834731,14.829,2,145.857,109.508,93.033,83.740,77.042,q1_q17_dr24_stellar
9775385,11.069,1,78.731,72.538,65.685,59.441,54.075,q1_q17_dr24_stellar
9784222,14.613,1,134.989,103.554,87.812,78.455,71.341,q1_q17_dr24_stellar
9821078,14.117,1,170.570,160.132,164.522,174.100,189.753,q1_q17_dr24_stellar
9824928,15.928,1,274.723,207.516,179.237,161.710,149.493,q1_q17_dr24_stellar
9777251,15.053,1,184.178,153.496,142.455,141.191,141.322,q1_q17_dr24_stellar
9825174,15.918,1,242.537,181.067,154.754,139.379,128.114,q1_q17_dr24_stellar
9825625,15.067,1,159.122,118.018,98.059,86.246,77.577,q1_q17_dr24_stellar
9850957,13.124,1,95.006,89.368,88.005,86.141,84.065,q1_q17_dr24_stellar
9785921,15.420,2,329.779,281.816,269.535,275.443,293.742,q1_q17_dr24_stellar
9786017,12.502,1,174.815,219.003,257.721,286.455,331.697,q1_q17_dr24_stellar
9837661,16.835,3,623.031,476.468,406.783,372.110,340.754,q1_q17_dr24_stellar
11288492,14.572,1,116.087,87.770,76.111,70.236,65.841,q1_q16_stellar
11294883,13.776,1,64.445,47.831,40.435,36.184,33.041,q1_q16_stellar
11285625,10.143,1,,,,,,q1_q16_stellar
11244571,13.954,1,77.875,60.822,54.787,51.832,50.123,q1_q16_stellar
11296205,14.440,1,92.573,67.413,55.994,49.204,43.909,q1_q16_stellar
11284772,15.142,2,232.879,184.108,163.374,154.453,147.492,q1_q16_stellar
11255761,14.917,1,157.124,114.157,95.263,84.509,76.106,q1_q16_stellar
11342573,15.959,1,278.726,204.134,167.755,147.575,130.923,q1_q16_stellar
11400356,15.721,1,266.928,209.690,180.995,163.637,146.876,q1_q16_stellar
11444974,13.717,1,91.986,71.545,62.592,56.610,53.125,q1_q16_stellar
11305417,12.752,1,51.128,44.280,43.317,43.701,44.150,q1_q16_stellar
11409698,13.691,1,,,,,,q1_q16_stellar
11303322,14.633,1,120.774,95.570,85.876,80.527,76.919,q1_q16_stellar
11442465,15.716,1,293.423,221.523,192.877,174.562,158.434,q1_q16_stellar
11337012,15.355,1,223.895,166.490,142.064,126.497,112.572,q1_q16_stellar
11446443,11.338,1,22.492,17.719,15.471,14.194,13.314,q1_q16_stellar
11402995,13.844,1,67.203,48.840,41.036,36.553,33.213,q1_q16_stellar
11338918,13.714,1,84.328,66.853,58.413,54.278,51.047,q1_q16_stellar
11519226,13.034,1,74.192,73.275,76.605,79.578,79.029,q1_q16_stellar
11493378,13.951,1,98.116,73.494,62.939,56.423,50.988,q1_q16_stellar
11507101,15.172,1,151.976,109.877,90.994,80.617,72.561,q1_q16_stellar
11462341,14.275,1,116.137,92.293,83.765,81.525,81.348,q1_q16_stellar
11501774,15.247,1,246.731,201.012,184.554,178.185,175.143,q1_q16_stellar
11453592,14.717,1,103.027,81.676,74.093,70.205,67.842,q1_q16_stellar
11518142,14.822,1,150.403,110.194,92.187,80.986,72.295,q1_q16_stellar
11601425,14.847,1,161.462,119.520,99.133,88.265,79.862,q1_q16_stellar
11569782,14.435,1,139.957,114.950,107.337,105.528,105.479,q1_q16_stellar
11566064,13.374,3,87.879,90.173,89.396,89.939,88.680,q1_q16_stellar
11666881,13.273,1,60.444,46.652,40.070,36.191,33.593,q1_q16_stellar
11566256,15.049,1,277.371,218.555,192.896,179.819,171.762,q1_q16_stellar
11599038,15.280,3,220.189,161.752,135.417,119.312,106.955,q1_q16_stellar
11667548,15.610,1,240.226,178.068,150.603,135.395,123.369,q1_q16_stellar
11599800,15.170,1,262.739,223.383,201.176,192.422,182.155,q1_q16_stellar
11607176,14.518,1,126.511,97.583,85.105,78.266,73.165,q1_q16_stellar
11607193,12.616,2,186.306,175.913,164.549,154.100,143.826,q1_q16_stellar
11658036,13.964,1,87.920,67.085,60.350,56.931,53.937,q1_q16_stellar
11600299,12.124,1,37.139,33.288,33.331,34.384,34.952,q1_q16_stellar
11618601,15.400,2,209.750,156.109,132.968,121.626,112.761,q1_q16_stellar
11618798,15.395,1,201.959,147.330,122.250,106.278,94.075,q1_q16_stellar
11656246,12.841,1,48.037,38.042,34.579,32.890,32.092,q1_q16_stellar
11611600,15.127,1,156.599,116.358,100.015,90.268,83.814,q1_q16_stellar
11651712,13.785,1,80.855,60.176,50.896,44.892,40.164,q1_q16_stellar
11661803,15.279,2,176.738,129.835,110.384,99.174,90.167,q1_q16_stellar
11818872,13.463,1,78.291,63.793,58.679,57.057,56.125,q1_q16_stellar
11752632,13.835,1,82.283,59.480,49.519,43.738,39.383,q1_q16_stellar
11804465,13.438,1,67.599,51.550,44.371,39.740,36.681,q1_q16_stellar
11724091,13.575,1,,,,,,q1_q16_stellar
11774991,12.879,2,64.244,57.206,56.670,57.385,58.220,q1_q16_stellar
11823054,14.707,2,151.734,114.254,98.801,90.361,84.475,q1_q16_stellar
11758544,11.894,1,36.574,31.641,30.863,31.347,31.973,q1_q16_stellar
11769146,13.974,1,91.703,71.280,63.561,60.280,58.157,q1_q16_stellar
11775507,12.431,3,81.016,70.398,63.642,59.347,55.216,q1_q16_stellar
11817750,12.250,1,,,,,,q1_q16_stellar
11754553,15.095,3,244.077,202.819,192.168,191.285,193.016,q1_q16_stellar
11722217,15.755,1,317.617,232.660,198.272,177.904,162.845,q1_q16_stellar
11773022,14.669,3,173.838,153.606,152.108,155.978,160.423,q1_q16_stellar
11718144,14.640,1,127.327,94.681,80.238,71.254,64.764,q1_q16_stellar
