planet_name,disposition,koi_id,kic_id,npl,kep_mag,mstar,mstar_err1,mstar_err2,rstar,rstar_err1,rstar_err2,logrho,logrho_err1,logrho_err2,Teff,Teff_err1,Teff_err2,FeH,FeH_err1,FeH_err2,logg,logg_err1,logg_err2,limbdark_1,limbdark_2,period,period_err1,period_err2,epoch,epoch_err1,epoch_err2,prad,prad_err1,prad_err2,impact,impact_err1,impact_err2,depth,depth_err1,depth_err2,duration,duration_err1,duration_err2,ror,ror_err1,ror_err2,dor,dor_err1,dor_err2,snr,num_transits
K02793.01,CONFIRMED,K02793,9823519,2,16.283,0.4640,0.0420,-0.0550,0.4440,0.0430,-0.0530,0.8735203611963115,0.08488336835912058,-0.1352343464354241,3698.00,66.00,-73.00,-0.2000,0.2000,-0.2000,4.810,0.055,-0.045,0.2631,0.426,4.496860660,1.2890000e-05,-1.2890000e-05,134.2064200,3.240000e-03,-3.240000e-03,1.93,1.900e-01,-2.300e-01,0.0180,0.4320,-0.0180,1.9325e+03,5.820e+01,-5.820e+01,1.73060,0.04950,-0.04950,0.039901,1.171000e-03,-9.840000e-04,20.650000,1.400000,-1.400000,37.00,114
K02796.01,CANDIDATE,K02796,11246161,1,14.832,1.0200,0.0560,-0.0620,0.9880,0.1470,-0.0630,0.17348062898432323,0.12024486921636493,-0.06670368012039112,5749.00,78.00,-86.00,0.1400,0.1500,-0.1500,4.457,0.042,-0.119,0.4096,0.2602,0.537409400,1.3330000e-06,-1.3330000e-06,131.4967500,1.940000e-03,-1.940000e-03,0.96,1.400e-01,-6.000e-02,0.1700,0.2960,-0.1700,9.4200e+01,5.500e+00,-5.500e+00,1.20390,0.06890,-0.06890,0.008863,4.750000e-04,-2.630000e-04,3.445000,0.760000,-0.760000,21.90,1246
K02806.01,CONFIRMED,K02806,7047824,1,15.514,0.7780,0.0660,-0.0540,0.8040,0.0560,-0.0760,0.32436274172962515,0.06444588532929313,-0.10077664448111184,4852.00,144.00,-144.00,0.2000,0.2000,-0.3000,4.519,0.078,-0.052,0.6385,0.1017,24.754384900,1.3650000e-04,-1.3650000e-04,140.2073200,4.460000e-03,-4.460000e-03,2.10,1.400e-01,-2.000e-01,0.7090,0.0230,-0.5160,5.9330e+02,3.800e+01,-3.800e+01,3.39000,0.15300,-0.15300,0.023886,5.953000e-03,-2.306000e-03,41.200000,16.900000,-16.900000,18.00,55
K02163.02,CONFIRMED,K02163,11358389,3,14.651,1.0370,0.1450,-0.1300,1.0210,0.3330,-0.1330,0.13785282111360045,0.23072918595929273,-0.14942431902165282,6014.00,190.00,-211.00,-0.0400,0.2500,-0.3000,4.436,0.072,-0.217,0.3588,0.2868,17.783829800,1.3140000e-04,-1.3140000e-04,146.9103500,6.580000e-03,-6.580000e-03,1.60,5.300e-01,-2.100e-01,0.1150,0.3540,-0.1150,2.4710e+02,1.410e+01,-1.410e+01,3.99700,0.14300,-0.14300,0.014378,6.740000e-04,-4.520000e-04,34.260000,1.900000,-1.900000,18.70,76
K03991.01,CANDIDATE,K03991,10352333,1,13.14,0.8370,0.0630,-0.0370,0.9210,0.0930,-0.1020,0.17909785838800318,0.08686226821132448,-0.1179026764782566,5519.00,83.00,-74.00,-0.1400,0.1500,-0.1500,4.431,0.108,-0.072,0.4415,0.2396,1.570592397,1.6030000e-06,-1.6030000e-06,131.5303770,8.120000e-04,-8.120000e-04,1.37,1.400e-01,-1.500e-01,0.0310,0.4380,-0.0310,2.1440e+02,9.200e+00,-9.200e+00,0.62300,0.04660,-0.04660,0.013623,2.220000e-03,-1.080000e-03,19.520000,9.000000,-9.000000,29.70,680
K01947.01,CANDIDATE,K01947,12253474,1,12.335,1.0490,0.1500,-0.1370,1.0160,0.3450,-0.1150,0.14924565533514655,0.23796568516005634,-0.1296346991141992,6102.00,165.00,-183.00,-0.0800,0.2500,-0.3000,4.447,0.070,-0.210,0.3511,0.2889,6.422943288,9.3300000e-06,-9.3300000e-06,135.5530200,1.200000e-03,-1.200000e-03,1.66,5.600e-01,-1.900e-01,0.1980,0.2310,-0.1980,2.6140e+02,1.020e+01,-1.020e+01,1.08150,0.04200,-0.04200,0.014946,3.590000e-04,-4.950000e-04,45.170000,4.000000,-4.000000,30.60,205
K02141.01,CANDIDATE,K02141,3764879,1,14.024,1.0990,0.1330,-0.1480,1.0260,0.3120,-0.1250,0.1567069010813882,0.21821440598986416,-0.1404392598290567,6102.00,171.00,-214.00,0.0000,0.2500,-0.3500,4.457,0.062,-0.200,0.3588,0.2868,1.306984786,1.4130000e-06,-1.4130000e-06,131.5291280,8.820000e-04,-8.820000e-04,18.33,5.570e+00,-2.240e+00,1.1440,6.7860,-0.0790,3.0210e+02,9.500e+00,-9.500e+00,1.19400,0.05560,-0.05560,0.163565,6.780005e+00,-7.527800e-02,2.110000,1.100000,-1.100000,38.40,817
K02612.01,CANDIDATE,K02612,9602613,2,11.83,0.9320,0.0520,-0.0470,0.9610,0.1150,-0.0860,0.1703970403336354,0.09957963537259346,-0.09353819225644525,5495.00,74.00,-82.00,0.1600,0.1500,-0.1500,4.442,0.072,-0.099,0.4695,0.224,4.612250430,3.4450000e-05,-3.4450000e-05,133.8613400,5.350000e-03,-5.350000e-03,0.51,6.000e-02,-5.000e-02,0.0120,0.4400,-0.0120,2.9100e+01,2.400e+00,-2.400e+00,2.69500,0.16700,-0.16700,0.004852,3.060000e-04,-2.150000e-04,13.150000,1.500000,-1.500000,13.70,228
K02614.01,CONFIRMED,K02614,5807769,1,14.59,1.0070,0.0860,-0.0860,1.5420,0.2410,-0.3620,-0.4120723596059065,0.12647460222239854,-0.30384201233833663,5689.00,85.00,-76.00,0.0200,0.1500,-0.1500,4.065,0.195,-0.105,0.3958,0.2678,7.990223790,5.3410000e-05,-5.3410000e-05,132.2680000,5.730000e-03,-5.730000e-03,1.97,3.100e-01,-4.600e-01,0.1070,0.3530,-0.1070,1.6590e+02,1.110e+01,-1.110e+01,3.27300,0.14400,-0.14400,0.011686,5.870000e-04,-5.160000e-04,18.770000,3.000000,-3.000000,17.60,171
K02167.03,CONFIRMED,K02167,6041734,3,15.28,0.9980,0.0810,-0.0660,1.4660,0.2440,-0.3260,-0.3501200786426662,0.13316510272434232,-0.28027857148248664,5596.00,84.00,-75.00,0.1400,0.1500,-0.1500,4.105,0.203,-0.101,0.40643333333333337,0.2566,76.536953100,8.2360000e-04,-8.2360000e-04,164.1564400,1.000000e-02,-1.000000e-02,3.73,6.300e-01,-8.300e-01,0.3270,0.1330,-0.3270,6.5220e+02,3.810e+01,-3.810e+01,5.57400,0.21000,-0.21000,0.023329,1.040000e-03,-8.770000e-04,101.700000,30.900000,-30.900000,17.70,16
K07842.01,CANDIDATE,K07842,7601665,1,13.396,1.1690,0.1850,-0.1520,1.2730,0.4050,-0.2180,-0.09751940881383592,0.22692343413906457,-0.2047506117829866,6450.00,144.00,-208.00,-0.1000,0.2500,-0.3000,4.297,0.108,-0.201,0.2947,0.3103,3.111415140,4.9700000e-05,-4.9700000e-05,132.4992000,1.290000e-02,-1.290000e-02,0.70,2.200e-01,-1.200e-01,0.4600,0.4990,-0.2560,2.8400e+01,4.300e+00,-4.300e+00,3.07400,0.52300,-0.52300,0.005008,3.170000e-04,-5.200000e-04,6.940000,2.400000,-2.400000,8.30,431
K02860.01,CANDIDATE,K02860,6606438,1,15.549,1.0860,0.1410,-0.1550,1.0240,0.3140,-0.1260,0.1540812463186824,0.21984526230392945,-0.14310994239659425,6208.00,194.00,-259.00,-0.1200,0.2500,-0.3500,4.454,0.052,-0.195,0.319,0.302,103.426987300,8.6760000e-04,-8.6760000e-04,220.2286900,7.610000e-03,-7.610000e-03,3.16,9.700e-01,-3.900e-01,0.0130,0.4210,-0.0130,9.5010e+02,6.260e+01,-6.260e+01,5.03000,0.19700,-0.19700,0.028295,1.164000e-03,-1.248000e-03,161.500000,10.800000,-10.800000,17.80,11
K02874.01,CANDIDATE,K02874,9149789,1,14.867,0.8570,0.0800,-0.0960,0.7660,0.1470,-0.0630,0.4294458040106764,0.15035964603643232,-0.09270166180631911,5465.00,162.00,-146.00,-0.2600,0.3000,-0.3000,4.598,0.030,-0.120,0.421,0.2521,0.352515897,4.2700000e-07,-4.2700000e-07,132.0165900,1.020000e-03,-1.020000e-03,1.00,1.900e-01,-9.000e-02,0.2600,0.2110,-0.2600,1.6820e+02,5.900e+00,-5.900e+00,1.05250,0.03650,-0.03650,0.011910,5.420000e-04,-2.100000e-04,2.580000,0.950000,-0.950000,38.00,1899
K02879.01,CANDIDATE,K02879,7051984,1,12.771,1.2160,0.1310,-0.2830,2.1830,0.4960,-1.1580,-0.7830763412054113,0.17304140030506032,nan,5653.00,169.00,-152.00,0.0200,0.2500,-0.2500,3.846,0.560,-0.140,0.3958,0.2678,0.339069751,4.2300000e-07,-4.2300000e-07,131.8695700,1.050000e-03,-1.050000e-03,2.09,4.800e-01,-1.110e+00,0.9580,0.0010,-0.6780,5.3200e+01,1.800e+00,-1.800e+00,1.15160,0.03220,-0.03220,0.008785,9.500000e-05,-1.944000e-03,1.209000,0.575000,-0.575000,38.20,1971
K04002.01,CANDIDATE,K04002,5773121,1,15.04,0.9110,0.0330,-0.0600,0.8150,0.0800,-0.0290,0.3751968417383586,0.08294938935903545,-0.0404683814581529,5278.00,73.00,-84.00,0.1400,0.1500,-0.1500,4.576,0.015,-0.090,0.5167,0.1914,0.524175803,8.2000000e-07,-8.2000000e-07,131.6010500,1.330000e-03,-1.330000e-03,1.27,1.200e-01,-5.000e-02,0.3180,0.1330,-0.3180,2.3680e+02,1.390e+01,-1.390e+01,0.76480,0.05650,-0.05650,0.014228,4.700000e-04,-8.300000e-04,5.080000,1.000000,-1.000000,22.40,1973
K04004.01,CANDIDATE,K04004,4814502,1,12.697,0.9640,0.0600,-0.0540,1.0080,0.1410,-0.0940,0.12284672855960141,0.11425118586469055,-0.0982053715458402,5661.00,76.00,-84.00,0.1000,0.1500,-0.1500,4.415,0.076,-0.114,0.4096,0.2602,4.943305960,1.5300000e-05,-1.5300000e-05,135.5756800,2.410000e-03,-2.410000e-03,1.41,1.900e-01,-1.300e-01,0.9280,0.0200,-0.6280,1.2620e+02,5.300e+00,-5.300e+00,2.93340,0.06760,-0.06760,0.012786,1.590000e-04,-2.441000e-03,5.300000,2.600000,-2.600000,27.70,209
K04005.01,CONFIRMED,K04005,8142787,1,14.56,0.8810,0.0500,-0.0500,0.8790,0.0860,-0.0600,0.26216057417602234,0.08352259515684529,-0.0709546238035704,5431.00,81.00,-81.00,0.0200,0.1500,-0.1500,4.496,0.052,-0.078,0.4526,0.2327,178.139072000,1.8970000e-03,-1.8970000e-03,210.1180200,6.860000e-03,-6.860000e-03,2.25,2.200e-01,-1.600e-01,0.0420,0.4120,-0.0420,6.7880e+02,3.790e+01,-3.790e+01,9.65400,0.28300,-0.28300,0.023396,1.222000e-03,-6.870000e-04,144.150000,8.600000,-8.600000,20.30,8
K07843.01,CANDIDATE,K07843,7613620,1,15.775,0.9950,0.0650,-0.1060,0.8910,0.1980,-0.0740,0.29734125962039115,0.16883677111894485,-0.09270311215666258,5395.00,180.00,-164.00,0.3800,0.0500,-0.3000,4.536,0.028,-0.161,0.4785,0.2193,0.619023176,4.7830000e-06,-4.7830000e-06,131.9281700,6.170000e-03,-6.170000e-03,0.79,1.700e-01,-7.000e-02,0.3870,0.0780,-0.3870,7.7900e+01,1.260e+01,-1.260e+01,1.49600,0.24600,-0.24600,0.008093,9.310000e-04,-6.610000e-04,3.020000,1.400000,-1.400000,8.90,2110
K01772.01,CANDIDATE,K01772,3345675,1,15.635,0.6880,0.0420,-0.0620,0.6680,0.0380,-0.0520,0.5124103417941643,0.05252665323777994,-0.08489444349819708,4315.00,142.00,-155.00,0.1400,0.2500,-0.3000,4.627,0.035,-0.028,0.7032,0.0563,120.003364040,8.0320000e-05,-8.0320000e-05,250.1378320,5.610000e-04,-5.610000e-04,15.08,8.600e-01,-1.170e+00,0.7800,0.0250,-0.0170,3.9596e+04,5.430e+02,-5.430e+02,3.38030,0.03300,-0.03300,0.206779,7.159000e-03,-4.828000e-03,249.690000,2.500000,-2.500000,131.10,11
K02198.01,CONFIRMED,K02198,11075429,1,12.768,1.5210,0.1710,-0.2780,1.9720,0.4270,-0.4750,-0.5534402267772888,0.1666157515984394,-0.32671738327094413,7121.00,199.00,-249.00,-0.1200,0.2500,-0.3500,4.031,0.192,-0.128,0.2559,0.3269,23.921040800,1.4990000e-04,-1.4990000e-04,139.0787200,5.010000e-03,-5.010000e-03,3.01,6.500e-01,-7.300e-01,0.9360,0.0140,-0.6820,1.5830e+02,8.200e+00,-8.200e+00,5.17400,0.11100,-0.11100,0.013956,2.700000e-05,-2.500000e-03,13.820000,6.800000,-6.800000,21.90,45
K02199.01,CANDIDATE,K02199,11705004,2,15.901,0.8840,0.0700,-0.1040,0.7880,0.1320,-0.0660,0.4060249035296971,0.13381466021997535,-0.09517727760313144,5311.00,175.00,-159.00,-0.0400,0.3000,-0.3000,4.588,0.030,-0.112,0.5086,0.1959,9.033264350,8.0420000e-05,-8.0420000e-05,137.1773800,5.280000e-03,-5.280000e-03,1.96,3.300e-01,-1.600e-01,0.4550,0.0170,-0.4550,6.1070e+02,4.030e+01,-4.030e+01,2.85700,0.18700,-0.18700,0.022819,9.390000e-04,-1.147000e-03,22.140000,9.000000,-9.000000,18.30,119
K03933.01,CONFIRMED,K03933,11244682,1,14.678,0.8100,0.0740,-0.0910,0.7250,0.1210,-0.0560,0.4766222901509588,0.13386393985654021,-0.08760165968654215,5496.00,147.00,-163.00,-0.4600,0.3000,-0.3000,4.618,0.035,-0.105,0.398,0.2665,3.490785878,6.0420000e-06,-6.0420000e-06,133.1026900,1.470000e-03,-1.470000e-03,1.32,2.300e-01,-1.000e-01,0.1160,0.3270,-0.1160,3.3680e+02,1.230e+01,-1.230e+01,1.45130,0.04650,-0.04650,0.016727,5.830000e-04,-3.920000e-04,18.570000,0.383000,-0.383000,32.70,384
K03935.01,CONFIRMED,K03935,5895158,1,14.815,0.9680,0.1080,-0.1320,0.8740,0.2520,-0.0840,0.3104923503904746,0.2091518122686843,-0.1113941942967639,5845.00,139.00,-174.00,-0.1600,0.3000,-0.3000,4.541,0.036,-0.192,0.3858,0.2711,1.093665854,1.8690000e-06,-1.8690000e-06,132.4721300,1.470000e-03,-1.470000e-03,1.29,3.800e-01,-1.200e-01,0.1740,0.2830,-0.1740,2.1840e+02,7.800e+00,-7.800e+00,1.43990,0.04700,-0.04700,0.013555,4.670000e-04,-3.150000e-04,5.825000,0.696000,-0.696000,33.50,1217
K03936.01,CANDIDATE,K03936,4947556,2,13.336,0.8440,0.0580,-0.0650,0.8440,0.0830,-0.0740,0.29646639773398,0.08453035801566344,-0.09388619394511469,5083.00,152.00,-152.00,0.2200,0.2000,-0.3000,4.512,0.063,-0.070,0.582,0.1451,141.608555000,7.1820000e-04,-7.1820000e-04,190.2763300,3.750000e-03,-3.750000e-03,2.98,2.900e-01,-2.600e-01,0.3990,0.0650,-0.3990,1.2631e+03,3.110e+01,-3.110e+01,7.68500,0.13900,-0.13900,0.032298,4.920000e-04,-1.367000e-03,134.000000,40.600000,-40.600000,43.30,10
K04007.01,CANDIDATE,K04007,8376848,1,15.472,1.0720,0.1440,-0.1440,1.0050,0.3120,-0.1120,0.17284789107251844,0.222057072792363,-0.12817918915568463,6198.00,188.00,-225.00,-0.1600,0.2500,-0.3000,4.464,0.054,-0.216,0.3147,0.3032,11.492711200,1.4250000e-04,-1.4250000e-04,133.3086000,1.020000e-02,-1.020000e-02,25.01,7.770e+00,-2.780e+00,1.2120,6.8820,-0.3130,2.9150e+02,1.870e+01,-1.870e+01,7.76400,0.52700,-0.52700,0.227929,6.875397e+00,-3.099550e-01,2.550000,1.300000,-1.300000,18.70,116
K02172.02,CANDIDATE,K02172,4173026,2,15.104,0.9360,0.1140,-0.0930,0.9810,0.2810,-0.1410,0.14542011758354986,0.2083443328852054,-0.16359564402948143,5738.00,156.00,-173.00,-0.0600,0.3000,-0.3000,4.426,0.101,-0.188,0.3928,0.2676,116.583183000,2.2310000e-03,-2.2310000e-03,246.6275000,1.440000e-02,-1.440000e-02,2.91,8.300e-01,-4.200e-01,0.5860,0.0060,-0.4920,8.1900e+02,1.020e+02,-1.020e+02,5.80000,0.50900,-0.50900,0.027148,7.120000e-04,-3.215000e-03,129.500000,63.500000,-63.500000,8.70,9
K04009.01,CONFIRMED,K04009,8934103,2,15.245,0.9810,0.0510,-0.0510,1.2410,0.1810,-0.2410,-0.14049504613095104,0.11811616873488542,-0.23276568694772415,5497.00,83.00,-74.00,0.3200,0.1500,-0.1500,4.243,0.176,-0.108,0.4725,0.2245,175.138920000,2.5810000e-03,-2.5810000e-03,296.0377800,9.940000e-03,-9.940000e-03,3.06,4.500e-01,-5.900e-01,0.0700,0.3860,-0.0700,6.3450e+02,3.790e+01,-3.790e+01,10.76700,0.34600,-0.34600,0.022585,1.209000e-03,-7.900000e-04,126.800000,16.300000,-16.300000,17.90,8
K03936.02,CANDIDATE,K03936,4947556,2,13.336,0.8440,0.0580,-0.0650,0.8440,0.0830,-0.0740,0.29646639773398,0.08453035801566344,-0.09388619394511469,5083.00,152.00,-152.00,0.2200,0.2000,-0.3000,4.512,0.063,-0.070,0.582,0.1451,13.026796400,4.3610000e-05,-4.3610000e-05,139.1477700,2.540000e-03,-2.540000e-03,2.08,2.000e-01,-1.800e-01,0.9300,0.0320,-0.6640,3.5660e+02,4.510e+01,-4.510e+01,0.78500,0.10600,-0.10600,0.022538,1.166400e-02,-4.657000e-03,54.000000,26.900000,-26.900000,11.40,100
K07833.01,CANDIDATE,K07833,7300182,1,14.321,1.0140,0.1200,-0.1340,0.9390,0.2760,-0.0920,0.23719246918427456,0.21247736827233044,-0.11271829992347143,6174.00,169.00,-206.00,-0.3000,0.3000,-0.3500,4.499,0.050,-0.200,0.3071,0.3058,172.820248000,5.0970000e-03,-5.0970000e-03,302.0399000,1.810000e-02,-1.810000e-02,2.22,6.500e-01,-2.200e-01,0.2490,0.2190,-0.2490,5.4930e+02,6.220e+01,-6.220e+01,7.34300,0.66500,-0.66500,0.021626,1.349000e-03,-1.544000e-03,178.100000,51.700000,-51.700000,10.60,8
K04014.01,CONFIRMED,K04014,9009953,1,13.685,1.0550,0.0810,-0.0670,1.2480,0.2090,-0.2090,-0.11624000542021402,0.13370101506637344,-0.19328176671637354,5814.00,78.00,-78.00,0.1600,0.1500,-0.1500,4.269,0.137,-0.112,0.4191,0.2555,234.240739000,4.0130000e-03,-4.0130000e-03,210.8122000,1.060000e-02,-1.060000e-02,3.41,5.700e-01,-5.700e-01,0.9440,0.0220,-0.6550,4.6410e+02,1.910e+01,-1.910e+01,12.92500,0.49100,-0.49100,0.025002,2.377000e-03,-4.926000e-03,55.400000,27.300000,-27.300000,27.70,6
K02135.02,CANDIDATE,K02135,9904006,3,13.573,1.0850,0.1130,-0.0750,1.2670,0.2370,-0.1780,-0.12374881548048558,0.14763024631249444,-0.15673877562562608,6178.00,111.00,-135.00,-0.0400,0.1500,-0.1500,4.269,0.125,-0.125,0.3239,0.3029,20.189039600,3.1220000e-04,-3.1220000e-04,142.1942900,9.310000e-03,-9.310000e-03,1.39,2.500e-01,-2.000e-01,0.5410,0.4080,-0.3360,1.1210e+02,8.200e+00,-8.200e+00,6.25100,0.29500,-0.29500,0.010011,2.270000e-04,-6.770000e-04,21.060000,8.800000,-8.800000,15.00,49
K03943.01,CANDIDATE,K03943,7679812,1,12.626,1.1740,0.0860,-0.0960,1.2210,0.2170,-0.1330,-0.0413276039377618,0.1404283239919477,-0.11858281367601722,6167.00,111.00,-136.00,0.1200,0.1500,-0.1500,4.333,0.076,-0.123,0.3288,0.3024,38.576348300,2.0120000e-04,-2.0120000e-04,167.8572500,4.400000e-03,-4.400000e-03,2.05,3.600e-01,-2.200e-01,0.0150,0.3040,-0.0150,2.8210e+02,4.200e+00,-4.200e+00,19.86100,0.11400,-0.11400,0.015366,2.310000e-04,-1.620000e-04,15.076000,0.215000,-0.215000,76.30,33
K07834.01,CANDIDATE,K07834,7366501,1,15.051,1.0050,0.1300,-0.1430,0.9230,0.2760,-0.0920,0.2557122496640615,0.21561213082163905,-0.11627984717005627,6072.00,163.00,-199.00,-0.2400,0.3000,-0.3000,4.510,0.050,-0.200,0.3447,0.2916,7.381234400,1.0910000e-04,-1.0910000e-04,137.5646000,1.030000e-02,-1.030000e-02,1.00,3.000e-01,-1.000e-01,0.6870,0.2900,-0.4590,1.0450e+02,1.440e+01,-1.440e+01,2.80200,0.32000,-0.32000,0.009960,3.266000e-03,-9.110000e-04,14.920000,6.900000,-6.900000,8.60,182
K04015.01,CONFIRMED,K04015,8282846,1,15.307,0.8110,0.0520,-0.0300,0.8640,0.0390,-0.0770,0.2486309177597663,0.0438644950503449,-0.09229526983476177,5064.00,75.00,-83.00,0.1800,0.1500,-0.1500,4.474,0.084,-0.030,0.582,0.1451,133.303247000,1.3340000e-03,-1.3340000e-03,167.7604200,8.480000e-03,-8.480000e-03,2.67,1.200e-01,-2.400e-01,0.0630,0.3790,-0.0630,1.0175e+03,5.790e+01,-5.790e+01,7.34200,0.21700,-0.21700,0.028288,1.404000e-03,-1.063000e-03,142.400000,14.400000,-14.400000,20.60,10
K04016.01,CONFIRMED,K04016,5938970,1,14.073,0.7340,0.0440,-0.0280,0.7470,0.0200,-0.0400,0.39488554545516424,0.029826931462298922,-0.054097053706753995,4641.00,74.00,-83.00,0.1600,0.1500,-0.1500,4.557,0.049,-0.014,0.6385,0.1017,125.413230200,3.8950000e-04,-3.8950000e-04,195.6260500,2.440000e-03,-2.440000e-03,3.14,8.000e-02,-1.700e-01,0.8220,0.0570,-0.5530,1.3450e+03,6.670e+01,-6.670e+01,2.32410,0.08330,-0.08330,0.038446,4.613000e-03,-5.669000e-03,262.000000,116.000000,-116.000000,22.60,8
K00266.01,CONFIRMED,K00266,7375348,2,11.472,1.1400,0.0790,-0.0990,1.2920,0.2090,-0.2090,-0.12773139865543326,0.1296015655170343,-0.18688765242749678,5949.00,106.00,-118.00,0.1800,0.1500,-0.1500,4.272,0.120,-0.120,0.3729,0.2826,25.308935660,6.7070000e-05,-6.7070000e-05,171.5061100,2.220000e-03,-2.220000e-03,1.77,2.900e-01,-2.800e-01,0.7990,0.0050,-0.5880,1.5370e+02,3.200e+00,-3.200e+00,5.77040,0.07110,-0.07110,0.012570,1.403000e-03,-1.160000e-03,20.870000,9.300000,-9.300000,54.20,52
K03946.01,CONFIRMED,K03946,8636434,1,13.215,1.2520,0.1010,-0.1110,1.3490,0.3110,-0.1560,-0.14328022915601174,0.1743260643650349,-0.12725660514733395,6325.00,69.00,-88.00,0.1400,0.1500,-0.2000,4.274,0.081,-0.150,0.3288,0.3024,308.544422000,1.5470000e-03,-1.5470000e-03,296.0738000,4.030000e-03,-4.030000e-03,3.28,7.500e-01,-3.800e-01,0.0220,0.3080,-0.0220,5.8680e+02,1.180e+01,-1.180e+01,18.50300,0.12700,-0.12700,0.022233,4.400000e-04,-2.000000e-04,130.198000,0.484000,-0.484000,56.80,5
K01411.01,CANDIDATE,K01411,9425139,1,13.377,1.0830,0.0660,-0.0660,1.1550,0.1860,-0.1240,-0.003966205073878971,0.12885313043278107,-0.11492922288738011,5716.00,103.00,-114.00,0.4000,0.0500,-0.1500,4.348,0.095,-0.116,0.4282,0.2514,305.076246900,4.6780000e-04,-4.6780000e-04,294.0679400,1.210000e-03,-1.210000e-03,7.82,1.250e+00,-8.400e-01,0.6950,0.0470,-0.3750,4.0428e+03,4.330e+01,-4.330e+01,6.25500,0.13600,-0.13600,0.061965,3.433000e-03,-3.427000e-03,299.000000,110.000000,-110.000000,113.40,5
K01943.01,CONFIRMED,K01943,7810483,1,13.377,1.1090,0.1890,-0.1550,1.6370,0.3540,-0.4730,-0.44806320110137426,0.16902456886175854,-0.4234398553527196,6127.00,186.00,-186.00,-0.1200,0.3000,-0.3000,4.055,0.252,-0.108,0.3166,0.303,29.922081040,6.9000000e-05,-6.9000000e-05,146.0080700,1.810000e-03,-1.810000e-03,3.09,6.700e-01,-8.900e-01,0.3800,0.0770,-0.3800,3.4530e+02,1.070e+01,-1.070e+01,2.77160,0.05710,-0.05710,0.017282,3.060000e-04,-5.640000e-04,77.800000,22.500000,-22.500000,37.60,44
K02135.03,CONFIRMED,K02135,9904006,3,13.573,1.0850,0.1130,-0.0750,1.2670,0.2370,-0.1780,-0.12374881548048558,0.14763024631249444,-0.15673877562562608,6178.00,111.00,-135.00,-0.0400,0.1500,-0.1500,4.269,0.125,-0.125,0.3239,0.3029,8.486515820,5.3350000e-05,-5.3350000e-05,138.0169800,4.530000e-03,-4.530000e-03,1.34,2.500e-01,-1.900e-01,0.0090,0.4380,-0.0090,1.1080e+02,5.800e+00,-5.800e+00,5.26700,0.13900,-0.13900,0.009651,4.000000e-04,-2.920000e-04,12.440000,1.100000,-1.100000,21.10,124
K07835.01,CANDIDATE,K07835,7367164,1,14.688,0.9730,0.1040,-0.1160,0.8770,0.2310,-0.0770,0.3082653511555205,0.19468447092919744,-0.09967832800817059,5815.00,140.00,-157.00,-0.1200,0.3000,-0.3000,4.540,0.044,-0.176,0.3928,0.2676,3.765652470,3.0300000e-05,-3.0300000e-05,132.5247600,6.780000e-03,-6.780000e-03,0.87,2.300e-01,-8.000e-02,0.5350,0.4370,-0.3230,9.2400e+01,1.220e+01,-1.220e+01,1.55700,0.23300,-0.23300,0.009084,4.050000e-04,-9.300000e-04,15.820000,4.100000,-4.100000,9.10,353
K07846.01,CANDIDATE,K07846,7671950,1,15.284,1.1610,0.1490,-0.1650,1.0690,0.3330,-0.1190,0.1270503950975299,0.22248341287728118,-0.12927081783296782,6194.00,193.00,-258.00,0.0700,0.2500,-0.3500,4.445,0.054,-0.202,0.3288,0.3024,10.599460600,2.2780000e-04,-2.2780000e-04,134.8329000,2.020000e-02,-2.020000e-02,1.28,4.000e-01,-1.400e-01,0.6710,0.2960,-0.4530,1.2880e+02,1.290e+01,-1.290e+01,9.48400,0.40300,-0.40300,0.010994,2.690000e-03,-8.570000e-04,6.510000,2.500000,-2.500000,11.20,109
K01951.01,CONFIRMED,K01951,8081187,1,13.573,3.5730,0.0300,-0.5440,19.5300,1.2360,-4.9430,-3.169922422675833,0.054921769257754605,-0.34612320104801375,4907.00,28.00,-108.00,0.2100,0.1500,-0.0500,2.410,0.184,-0.057,0.5555,0.1738,37.322872200,1.4180000e-04,-1.4180000e-04,152.8353200,3.260000e-03,-3.260000e-03,35.34,2.240e+00,-8.940e+00,0.6080,0.0160,-0.5100,3.0750e+02,8.100e+00,-8.100e+00,7.21460,0.09550,-0.09550,0.016573,3.098000e-03,-9.510000e-04,32.200000,14.700000,-14.700000,42.60,39
K02061.01,CANDIDATE,K02061,12061969,2,15.753,0.8640,0.0490,-0.0850,0.7700,0.0950,-0.0550,0.4261928579467378,0.10229939904501062,-0.07948695425467939,5081.00,166.00,-136.00,0.1200,0.2500,-0.3000,4.596,0.028,-0.083,0.5746,0.1496,14.092583189,nan,nan,141.1447066,nan,nan,1.82,2.300e-01,-1.300e-01,0.5860,nan,nan,5.3040e+02,nan,nan,4.15360,nan,nan,0.021681,0.000000e+00,0.000000e+00,21.704685,nan,nan,17.80,94
