planet_name,disposition,koi_id,kic_id,npl,kep_mag,rstar,rstar_err1,rstar_err2,mstar,mstar_err1,mstar_err2,epoch,epoch_err1,epoch_err2,period,period_err1,period_err2,depth,depth_err1,depth_err2,duration,duration_err1,duration_err2
K00830.01,CONFIRMED,K00830,5358624,1,15.224,0.775,0.02,-0.02,0.814,0.035,-0.043,2455003.048,3.3300000000000003E-5,-3.3300000000000003E-5,3.5256325390000001,1.4999999999999999E-7,-1.4999999999999999E-7,22335,13.1,-13.1,2.5995900000000001,7.9000000000000001E-4,-7.9000000000000001E-4
K00815.01,CANDIDATE,K00815,4544670,1,15.684,1.697,0.141,-0.133,1.1,0.102,-0.082,2455005.6329999999,9.3999999999999997E-4,-9.3999999999999997E-4,34.843986440000002,0.00004036,-0.00004036,4523.6000000000004,82.5,-82.5,2.9315000000000002,7.0199999999999999E-2,-7.0199999999999999E-2
K00816.01,CONFIRMED,K00816,4664847,1,15.67,1.122,0.084,-0.075,1.015,0.075,-0.077,2455007.997,7.6499999999999995E-4,-7.6499999999999995E-4,7.7480942390000003,7.5530000000000004E-6,-7.5530000000000004E-6,2472.0999999999999,25.699999999999999,-25.699999999999999,3.5956999999999999,4.2999999999999997E-2,-4.2999999999999997E-2
K00817.01,CONFIRMED,K00817,4725681,2,15.414,0.607,0.017,-0.016,0.592,0.013,-0.013,2455019.2220000001,3.0500000000000002E-3,-3.0500000000000002E-3,23.967936689999998,9.2490000000000004E-5,-9.2490000000000004E-5,1182.3,46.100000000000001,-46.100000000000001,3.827,0.113,-0.113
K00817.02,CONFIRMED,K00817,4725681,2,15.414,0.607,0.017,-0.016,0.592,0.013,-0.013,2454968.7930000001,2.1900000000000001E-3,-2.1900000000000001E-3,8.2956173799999995,0.00002368,-0.00002368,824.29999999999995,57.5,-57.5,1.3421000000000001,7.7299999999999994E-2,-7.7299999999999994E-2
K00818.01,CONFIRMED,K00818,4913852,1,15.877,0.571,0.016,-0.016,0.557,0.015,-0.015,2455009.3399999999,0.00107,-0.00107,8.1143748200000001,0.00001092,-0.00001092,1558,32,-32,2.2736000000000001,4.4699999999999997E-2,-4.4699999999999997E-2
K00117.01,CONFIRMED,K00117,10875245,4,12.487,1.437,0.032,-0.032,1.245,0.047,-0.06,2454971.7779999999,1.1800000000000001E-3,-1.1800000000000001E-3,14.749148249999999,2.1739999999999999E-5,-2.1739999999999999E-5,430.19999999999999,4.2000000000000002,-4.2000000000000002,6.0994999999999999,4.3999999999999997E-2,-4.3999999999999997E-2
K00821.01,CONFIRMED,K00821,5021899,1,15.54,0.863,0.034,-0.032,0.882,0.049,-0.061,2455007.0109999999,2.6099999999999999E-3,-2.6099999999999999E-3,21.812959960000001,7.2290000000000001E-5,-7.2290000000000001E-5,1175.4000000000001,35.799999999999997,-35.799999999999997,4.3791000000000002,9.0999999999999998E-2,-9.0999999999999998E-2
K00823.01,CANDIDATE,K00823,5115978,1,15.202,1.875,0.123,-0.114,1.375,0.094,-0.096,2455003.2289999998,5.4000000000000001E-4,-5.4000000000000001E-4,1.0284365230000001,7.0500000000000003E-7,-7.0500000000000003E-7,8098,127,-127,1.8606,3.4000000000000002E-2,-3.4000000000000002E-2
K00824.01,CONFIRMED,K00824,5164255,1,16.422,0.82,0.038,-0.035,0.811,0.045,-0.04,2455006.6140000001,6.0800000000000003E-4,-6.0800000000000003E-4,15.375623689999999,1.0169999999999999E-5,-1.0169999999999999E-5,15337,114,-114,3.3169,6.4500000000000002E-2,-6.4500000000000002E-2
K00825.01,CONFIRMED,K00825,5252423,2,15.289,0.766,0.019,-0.019,0.786,0.039,-0.045,2455009.949,2.0500000000000002E-3,-2.0500000000000002E-3,8.1036327099999994,2.0319999999999999E-5,-2.0319999999999999E-5,887.89999999999998,24.5,-24.5,3.161,6.3500000000000001E-2,-6.3500000000000001E-2
K00825.02,CONFIRMED,K00825,5252423,2,15.289,0.766,0.019,-0.019,0.786,0.039,-0.045,2454967.9619999998,3.2399999999999998E-3,-3.2399999999999998E-3,4.7151084299999999,1.9409999999999999E-5,-1.9409999999999999E-5,417.5,22,-22,2.5059999999999998,0.10299999999999999,-0.10299999999999999
K00826.01,CONFIRMED,K00826,5272878,1,15.09,0.947,0.033,-0.031,0.947,0.057,-0.066,2455004.1359999999,0.001,-0.001,6.3658397129999997,8.0600000000000008E-6,-8.0600000000000008E-6,780.70000000000005,13.1,-13.1,2.9721000000000002,4.0800000000000003E-2,-4.0800000000000003E-2
K00840.01,CONFIRMED,K00840,5651104,1,15.028,1.039,0.033,-0.031,0.861,0.036,-0.026,2455002.949,8.8599999999999999E-5,-8.8599999999999999E-5,3.0403304599999998,3.3700000000000001E-7,-3.3700000000000001E-7,10858.799999999999,25.800000000000001,-25.800000000000001,1.8411,1.6799999999999999E-2,-1.6799999999999999E-2
K00841.01,CONFIRMED,K00841,5792202,3,15.855,0.783,0.028,-0.027,0.848,0.035,-0.037,2455007.003,1.0300000000000001E-3,-1.0300000000000001E-3,15.33528675,1.9890000000000001E-5,-1.9890000000000001E-5,3081.4000000000001,39,-39,3.8969999999999998,7.7100000000000002E-2,-7.7100000000000002E-2
K00117.04,CONFIRMED,K00117,10875245,4,12.487,1.437,0.032,-0.032,1.245,0.047,-0.06,2454970.8020000001,7.6699999999999997E-3,-7.6699999999999997E-3,7.9582532800000001,7.6730000000000006E-5,-7.6730000000000006E-5,50,3.7000000000000002,-3.7000000000000002,4.3769999999999998,0.22900000000000001,-0.22900000000000001
K00841.02,CONFIRMED,K00841,5792202,3,15.855,0.783,0.028,-0.027,0.848,0.035,-0.037,2454986.4300000002,1.0300000000000001E-3,-1.0300000000000001E-3,31.33046135,0.00003977,-0.00003977,5073.8000000000002,48.399999999999999,-48.399999999999999,5.1760000000000002,0.10199999999999999,-0.10199999999999999
K00834.01,CONFIRMED,K00834,5436502,5,15.084,1.604,0.074,-0.073,1.257,0.053,-0.094,2455004.3760000002,6.0300000000000002E-4,-6.0300000000000002E-4,23.65369415,1.7479999999999999E-5,-1.7479999999999999E-5,3341.8000000000002,13.199999999999999,-13.199999999999999,8.2182999999999993,2.1000000000000001E-2,-2.1000000000000001E-2
K00834.02,CONFIRMED,K00834,5436502,5,15.084,1.604,0.074,-0.073,1.257,0.053,-0.094,2454973.3220000002,2.7499999999999998E-3,-2.7499999999999998E-3,13.23352214,4.5030000000000001E-5,-4.5030000000000001E-5,504.60000000000002,10.800000000000001,-10.800000000000001,6.7371999999999996,8.7499999999999994E-2,-8.7499999999999994E-2
K00834.03,CONFIRMED,K00834,5436502,5,15.084,1.604,0.074,-0.073,1.257,0.053,-0.094,2454967.8169999998,3.4499999999999999E-3,-3.4499999999999999E-3,6.1556028500000002,2.7039999999999999E-5,-2.7039999999999999E-5,285,8.5999999999999996,-8.5999999999999996,4.9843000000000002,9.9400000000000002E-2,-9.9400000000000002E-2
K00834.04,CONFIRMED,K00834,5436502,5,15.084,1.604,0.074,-0.073,1.257,0.053,-0.094,2454967.1749999998,0.00398,-0.00398,2.0908113049999999,9.5710000000000004E-6,-9.5710000000000004E-6,115.90000000000001,6.4000000000000004,-6.4000000000000004,3.3879999999999999,0.106,-0.106
K00117.03,CONFIRMED,K00117,10875245,4,12.487,1.437,0.032,-0.032,1.245,0.047,-0.06,2454966.4989999998,0.00181,-0.00181,3.1800278980000001,7.2779999999999996E-6,-7.2779999999999996E-6,120.3,2.7000000000000002,-2.7000000000000002,3.5796999999999999,5.5800000000000002E-2,-5.5800000000000002E-2
K00834.05,CONFIRMED,K00834,5436502,5,15.084,1.604,0.074,-0.073,1.257,0.053,-0.094,2455011.5010000002,0.0103,-0.0103,50.446741699999997,6.5050000000000004E-4,-6.5050000000000004E-4,370.30000000000001,20.100000000000001,-20.100000000000001,7.1589999999999998,0.247,-0.247
K00835.01,CONFIRMED,K00835,5456651,2,15.208,0.772,0.02,-0.018,0.812,0.036,-0.043,2455013.9360000002,1.2999999999999999E-3,-1.2999999999999999E-3,11.76307164,0.00002035,-0.00002035,1037.3,23.899999999999999,-23.899999999999999,2.9076,5.0000000000000003E-2,-5.0000000000000003E-2
K00835.02,CONFIRMED,K00835,5456651,2,15.208,0.772,0.02,-0.018,0.812,0.036,-0.043,2454965.2930000001,4.7099999999999998E-3,-4.7099999999999998E-3,56.227927100000002,3.1339999999999997E-4,-3.1339999999999997E-4,862.70000000000005,44.899999999999999,-44.899999999999999,3.5699999999999998,0.13400000000000001,-0.13400000000000001
K00837.01,CONFIRMED,K00837,5531576,2,15.66,0.781,0.02,-0.018,0.825,0.032,-0.037,2455007.662,0.00182,-0.00182,7.9535470000000004,0.0000191,-0.0000191,875.39999999999998,25.300000000000001,-25.300000000000001,2.6312000000000002,5.9499999999999997E-2,-5.9499999999999997E-2
K00837.02,CONFIRMED,K00837,5531576,2,15.66,0.781,0.02,-0.018,0.825,0.032,-0.037,2454968.9279999998,0.00313,-0.00313,4.1445165599999996,1.4399999999999999E-5,-1.4399999999999999E-5,391.80000000000001,19.800000000000001,-19.800000000000001,2.3420999999999998,9.8400000000000001E-2,-9.8400000000000001E-2
K00850.01,CONFIRMED,K00850,6291653,1,15.305,0.944,0.034,-0.031,0.959,0.052,-0.06,2455009.5219999999,0.000136,-0.000136,10.526294577,1.7829999999999999E-6,-1.7829999999999999E-6,9768,26.399999999999999,-26.399999999999999,2.5211000000000001,2.5700000000000001E-2,-2.5700000000000001E-2
K00851.01,CONFIRMED,K00851,6392727,1,15.287,1.003,0.044,-0.042,1.009,0.057,-0.071,2455002.9739999999,7.3300000000000004E-4,-7.3300000000000004E-4,4.5835209480000003,4.1799999999999998E-6,-4.1799999999999998E-6,3812.0999999999999,44.5,-44.5,2.7054999999999998,3.2099999999999997E-2,-3.2099999999999997E-2
K00852.01,CONFIRMED,K00852,6422070,1,15.257,1.101,0.052,-0.049,0.95,0.074,-0.07,2455004.9040000001,2.0899999999999998E-3,-2.0899999999999998E-3,3.7618184299999999,1.1399999999999999E-5,-1.1399999999999999E-5,510.60000000000002,16.399999999999999,-16.399999999999999,3.5175999999999998,0.0901,-0.0901
K00853.01,CONFIRMED,K00853,6428700,2,15.376,0.695,0.019,-0.018,0.724,0.031,-0.036,2455002.6910000001,1.4300000000000001E-3,-1.4300000000000001E-3,8.2039695800000008,0.00001488,-0.00001488,1024.4000000000001,21.199999999999999,-21.199999999999999,2.9666999999999999,5.2900000000000003E-2,-5.2900000000000003E-2
K00853.02,CONFIRMED,K00853,6428700,2,15.376,0.695,0.019,-0.018,0.724,0.031,-0.036,2454976.4169999999,4.0899999999999999E-3,-4.0899999999999999E-3,14.496451860000001,6.3600000000000001E-5,-6.3600000000000001E-5,647.5,26.699999999999999,-26.699999999999999,4.016,0.30499999999999999,-0.30499999999999999
K00841.03,CANDIDATE,K00841,5792202,3,15.855,0.783,0.028,-0.027,0.848,0.035,-0.037,2454966.8599999999,3.1700000000000001E-3,-3.1700000000000001E-3,6.54626149,2.6679999999999999E-5,-2.6679999999999999E-5,655.89999999999998,30,-30,2.75,0.111,-0.111
K00842.01,CONFIRMED,K00842,5794379,2,15.389,0.754,0.032,-0.031,0.753,0.033,-0.031,2455008.355,1.5200000000000001E-3,-1.5200000000000001E-3,12.718098660000001,2.3240000000000001E-5,-2.3240000000000001E-5,1149.4000000000001,24.5,-24.5,3.0956999999999999,0.0562,-0.0562
K00842.02,CONFIRMED,K00842,5794379,2,15.389,0.754,0.032,-0.031,0.753,0.033,-0.031,2455031.5839999998,0.00172,-0.00172,36.06588163,8.3049999999999999E-5,-8.3049999999999999E-5,1563.8,32.100000000000001,-32.100000000000001,4.3246000000000002,6.3399999999999998E-2,-6.3399999999999998E-2
K00843.01,CONFIRMED,K00843,5881688,1,15.27,1.216,0.059,-0.054,1.055,0.067,-0.072,2455004.4410000001,3.0600000000000001E-4,-3.0600000000000001E-4,4.1904256589999997,1.6109999999999999E-6,-1.6109999999999999E-6,2877.4000000000001,14.1,-14.1,2.8589000000000002,0.0224,-0.0224
K00844.01,CONFIRMED,K00844,6022556,1,15.581,1.034,0.047,-0.044,0.952,0.071,-0.067,2455004.9879999999,0.000638,-0.000638,3.709870784,3.0429999999999999E-6,-3.0429999999999999E-6,2020.3,20.100000000000001,-20.100000000000001,3.0693999999999999,2.6499999999999999E-2,-2.6499999999999999E-2
K00845.01,CONFIRMED,K00845,6032497,1,15.447,1.57,0.095,-0.087,1.066,0.107,-0.079,2455010.2949999999,0.00181,-0.00181,16.3297527,3.6109999999999998E-5,-3.6109999999999998E-5,1187.5,18.100000000000001,-18.100000000000001,6.2709999999999999,0.112,-0.112
K00846.01,CONFIRMED,K00846,6061119,1,15.482,1.716,0.141,-0.134,1.119,0.109,-0.085,2455019.7140000002,0.000134,-0.000134,27.807566216000001,4.7469999999999996E-6,-4.7469999999999996E-6,25391.099999999999,47.299999999999997,-47.299999999999997,4.2158699999999998,9.3500000000000007E-3,-9.3500000000000007E-3
K00847.01,CONFIRMED,K00847,6191521,1,15.201,1.316,0.062,-0.059,1.086,0.069,-0.074,2455036.895,0.00131,-0.00131,80.872346899999997,1.4679999999999999E-4,-1.4679999999999999E-4,3604.5999999999999,25.899999999999999,-25.899999999999999,11.195,0.13,-0.13
K00118.01,CONFIRMED,K00118,3531558,1,12.377,1.399,0.03,-0.031,1.071,0.083,-0.078,2454971.682,0.00197,-0.00197,24.993243190000001,6.1270000000000001E-5,-6.1270000000000001E-5,269.60000000000002,4.9000000000000004,-4.9000000000000004,5.9409000000000001,6.6900000000000001E-2,-6.6900000000000001E-2
K00849.01,CONFIRMED,K00849,6276477,1,15.018,0.871,0.024,-0.023,0.878,0.052,-0.061,2455003.9369999999,1.6000000000000001E-3,-1.6000000000000001E-3,10.35533116,2.0869999999999998E-5,-2.0869999999999998E-5,750.60000000000002,17.399999999999999,-17.399999999999999,3.1775000000000002,6.0199999999999997E-2,-6.0199999999999997E-2
K00867.01,CONFIRMED,K00867,6863998,1,15.219,0.783,0.019,-0.019,0.822,0.035,-0.044,2455013.2829999998,1.4499999999999999E-3,-1.4499999999999999E-3,16.085189369999998,3.0219999999999999E-5,-3.0219999999999999E-5,1442.4000000000001,26.699999999999999,-26.699999999999999,3.984,8.7499999999999994E-2,-8.7499999999999994E-2
K00868.01,CANDIDATE,K00868,6867155,1,15.172,0.685,0.013,-0.013,0.696,0.026,-0.024,2455041.3999999999,8.9800000000000004E-4,-8.9800000000000004E-4,235.9986399,2.7730000000000002E-4,-2.7730000000000002E-4,20714.599999999999,91.700000000000003,-91.700000000000003,8.2284000000000006,6.0600000000000001E-2,-6.0600000000000001E-2
K00869.01,CONFIRMED,K00869,6948054,4,15.599,0.806,0.027,-0.026,0.845,0.039,-0.046,2455007.9500000002,0.00124,-0.00124,7.4901830499999997,0.00001181,-0.00001181,1123.5999999999999,22.699999999999999,-22.699999999999999,2.7296999999999998,0.0424,-0.0424
K00869.02,CONFIRMED,K00869,6948054,4,15.599,0.806,0.027,-0.026,0.845,0.039,-0.046,2455034.287,2.2200000000000002E-3,-2.2200000000000002E-3,36.276123800000001,0.0001055,-0.0001055,1572.5999999999999,35.5,-35.5,4.7865000000000002,7.5600000000000001E-2,-7.5600000000000001E-2
K00869.03,CONFIRMED,K00869,6948054,4,15.599,0.806,0.027,-0.026,0.845,0.039,-0.046,2454970.2659999998,2.4199999999999998E-3,-2.4199999999999998E-3,17.460879309999999,5.2779999999999999E-5,-5.2779999999999999E-5,812.39999999999998,38.299999999999997,-38.299999999999997,2.2641,7.2099999999999997E-2,-7.2099999999999997E-2
K00854.01,CONFIRMED,K00854,6435936,1,15.849,0.554,0.015,-0.015,0.54,0.013,-0.014,2455034.1660000002,0.00329,-0.00329,56.056075399999997,2.7530000000000002E-4,-2.7530000000000002E-4,1626,66.700000000000003,-66.700000000000003,4.6849999999999996,0.13200000000000001,-0.13200000000000001
K00855.01,CONFIRMED,K00855,6522242,1,15.196,0.907,0.029,-0.028,0.769,0.035,-0.025,2455028.787,1.2300000000000001E-4,-1.2300000000000001E-4,41.408316685999999,6.5799999999999997E-6,-6.5799999999999997E-6,22838.900000000001,31.399999999999999,-31.399999999999999,5.0263999999999998,1.3599999999999999E-2,-1.3599999999999999E-2
K00856.01,CANDIDATE,K00856,6526710,1,15.344,2.23,0.197,-0.18,1.173,0.079,-0.079,2455005.855,0.000301,-0.000301,39.748930770000001,0.00001554,-0.00001554,15178.9,44.100000000000001,-44.100000000000001,7.3051000000000004,2.1299999999999999E-2,-2.1299999999999999E-2
K00857.01,CONFIRMED,K00857,6587280,2,15.086,0.83,0.02,-0.02,0.824,0.051,-0.048,2455007.8790000002,1.1000000000000001E-3,-1.1000000000000001E-3,5.7154259769999998,7.7789999999999996E-6,-7.7789999999999996E-6,908.10000000000002,17.399999999999999,-17.399999999999999,2.5242,4.1799999999999997E-2,-4.1799999999999997E-2
K00119.01,CONFIRMED,K00119,9471974,2,12.654,2.057,0.125,-0.138,1.247,0.082,-0.082,2454974.912,5.6899999999999995E-4,-5.6899999999999995E-4,49.183941849999997,2.4749999999999999E-5,-2.4749999999999999E-5,1646.2,5.4000000000000004,-5.4000000000000004,11.336399999999999,5.0999999999999997E-2,-5.0999999999999997E-2
K00857.02,CONFIRMED,K00857,6587280,2,15.086,0.83,0.02,-0.02,0.824,0.051,-0.048,2454979.9109999998,0.00396,-0.00396,20.026141200000001,0.0001272,-0.0001272,421.19999999999999,60.700000000000003,-60.700000000000003,1.611,0.19500000000000001,-0.19500000000000001
K00861.01,CONFIRMED,K00861,6685526,1,15.001,0.736,0.015,-0.015,0.766,0.033,-0.043,2455003.8190000001,0.00173,-0.00173,2.2374895709999998,5.0220000000000004E-6,-5.0220000000000004E-6,315.80000000000001,11.800000000000001,-11.800000000000001,1.8119000000000001,5.5399999999999998E-2,-5.5399999999999998E-2
K00863.01,CONFIRMED,K00863,6784235,1,15.533,1.068,0.052,-0.047,1.049,0.061,-0.068,2455005.148,9.8799999999999995E-4,-9.8799999999999995E-4,3.1678934179999998,3.8689999999999997E-6,-3.8689999999999997E-6,781.20000000000005,14.300000000000001,-14.300000000000001,2.1814,3.2399999999999998E-2,-3.2399999999999998E-2
K00864.01,CONFIRMED,K00864,6849310,3,15.604,0.886,0.035,-0.032,0.901,0.05,-0.056,2455006.5759999999,8.4800000000000001E-4,-8.4800000000000001E-4,4.3117802620000001,4.3420000000000001E-6,-4.3420000000000001E-6,1154,15,-15,2.7250999999999999,3.1399999999999997E-2,-3.1399999999999997E-2
K00864.02,CONFIRMED,K00864,6849310,3,15.604,0.886,0.035,-0.032,0.901,0.05,-0.056,2455021.088,3.0999999999999999E-3,-3.0999999999999999E-3,20.050449400000002,8.8259999999999999E-5,-8.8259999999999999E-5,840.89999999999998,23.5,-23.5,4.556,9.8599999999999993E-2,-9.8599999999999993E-2
K00864.03,CONFIRMED,K00864,6849310,3,15.604,0.886,0.035,-0.032,0.901,0.05,-0.056,2455019.577,2.3900000000000002E-3,-2.3900000000000002E-3,9.7673450299999995,3.0519999999999999E-5,-3.0519999999999999E-5,569.10000000000002,31.699999999999999,-31.699999999999999,1.6585000000000001,7.7700000000000005E-2,-7.7700000000000005E-2
K00865.01,CANDIDATE,K00865,6862328,1,15.085,0.895,0.029,-0.028,0.944,0.04,-0.046,2455055.236,7.0399999999999998E-4,-7.0399999999999998E-4,119.0207044,1.1790000000000001E-4,-1.1790000000000001E-4,7430.5,38.399999999999999,-38.399999999999999,8.1404999999999994,3.8199999999999998E-2,-3.8199999999999998E-2
K00119.02,CONFIRMED,K00119,9471974,2,12.654,2.057,0.125,-0.138,0.0,0.0,0.0,2455145.6850000001,0.00147,-0.00147,190.3200468,5.3269999999999999E-4,-5.3269999999999999E-4,1141.7,8.5,-8.5,15.284000000000001,0.20899999999999999,-0.20899999999999999
K00880.01,CONFIRMED,K00880,7366258,4,15.158,0.863,0.025,-0.025,0.93,0.034,-0.037,2455027.1209999998,0.00108,-0.00108,26.44439337,0.0000365,-0.0000365,1843.5,22.199999999999999,-22.199999999999999,3.9782999999999999,4.1700000000000001E-2,-4.1700000000000001E-2
K00880.02,CONFIRMED,K00880,7366258,4,15.158,0.863,0.025,-0.025,0.93,0.034,-0.037,2455007.0550000002,8.8000000000000003E-4,-8.8000000000000003E-4,51.539979719999998,0.00005613,-0.00005613,3644.3000000000002,23.899999999999999,-23.899999999999999,6.3994,4.3799999999999999E-2,-4.3799999999999999E-2
K00880.03,CONFIRMED,K00880,7366258,4,15.158,0.863,0.025,-0.025,0.93,0.034,-0.037,2454969.784,0.00101,-0.00101,5.9022457819999996,7.3730000000000004E-6,-7.3730000000000004E-6,702.29999999999995,12.800000000000001,-12.800000000000001,2.9003000000000001,3.1699999999999999E-2,-3.1699999999999999E-2
K00880.04,CONFIRMED,K00880,7366258,4,15.158,0.863,0.025,-0.025,0.93,0.034,-0.037,2454968.0809999998,9.810000000000001E-4,-9.810000000000001E-4,2.3829515909999999,2.8080000000000001E-6,-2.8080000000000001E-6,391.60000000000002,10.4,-10.4,1.8875999999999999,2.9700000000000001E-2,-2.9700000000000001E-2
K00881.01,CONFIRMED,K00881,7373451,2,15.859,0.747,0.028,-0.028,0.769,0.041,-0.043,2455040.676,0.00148,-0.00148,21.022506079999999,0.00004091,-0.00004091,1772.5,32.100000000000001,-32.100000000000001,4.1071999999999997,5.3800000000000001E-2,-5.3800000000000001E-2
K00869.04,CONFIRMED,K00869,6948054,4,15.599,0.806,0.027,-0.026,0.845,0.039,-0.046,2454966.0040000002,0.00134,-0.00134,3.2198147769999999,5.5310000000000001E-6,-5.5310000000000001E-6,488.19999999999999,17.600000000000001,-17.600000000000001,2.0642,3.9199999999999999E-2,-3.9199999999999999E-2
K00870.01,CONFIRMED,K00870,6949607,2,15.036,0.664,0.013,-0.013,0.684,0.025,-0.026,2455005.1839999999,9.3999999999999997E-4,-9.3999999999999997E-4,5.9122732339999997,7.0389999999999999E-6,-7.0389999999999999E-6,961.39999999999998,17.199999999999999,-17.199999999999999,2.3254000000000001,2.9600000000000001E-2,-2.9600000000000001E-2
K00870.02,CONFIRMED,K00870,6949607,2,15.036,0.664,0.013,-0.013,0.684,0.025,-0.026,2455008.6839999999,1.1999999999999999E-3,-1.1999999999999999E-3,8.9858190100000002,0.00001437,-0.00001437,881.29999999999995,18.5,-18.5,2.8605999999999998,4.1300000000000003E-2,-4.1300000000000003E-2
K00120.01,CANDIDATE,K00120,11869052,1,12.003,1.871,0.075,-0.073,1.355,0.063,-0.061,2454970.9139999999,3.5799999999999998E-3,-3.5799999999999998E-3,20.545237499999999,0.0001428,-0.0001428,218.5,14,-14,2.5169999999999999,9.4700000000000006E-2,-9.4700000000000006E-2
K00872.01,CONFIRMED,K00872,7109675,2,15.262,0.819,0.021,-0.02,0.865,0.037,-0.045,2455019.6800000002,4.1199999999999999E-4,-4.1199999999999999E-4,33.601233710000002,1.7669999999999999E-5,-1.7669999999999999E-5,7425.8999999999996,33.200000000000003,-33.200000000000003,4.4055999999999997,5.7799999999999997E-2,-5.7799999999999997E-2
