tid,toi,toidisplay,toipfx,ctoi_alias,pl_pnum,tfopwg_disp,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,rastr,ra,raerr1,raerr2,rasymerr,decstr,dec,decerr1,decerr2,decsymerr,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbpersymerr,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insolsymerr,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtsymerr,pl_eqtlim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim,sectors,toi_created,rowupdate,release_date
178879588,"1900.01","TOI-1900.01","1900","178879588.01",1,"KP",13.2554000,0.008,-0.008,1,0,"04h29m40.46s",67.4185820,,,,"-28d11m49.97s",-28.1972150,,,,5.7770000,0.022,-0.022,1,0,16.8100000,0.029,-0.029,1,0,2459145.4680040,0.001330,-0.001330,1,0,3.0566277,0.0001220,-0.0001220,1,0,2.3926375,0.0856580,-0.0856580,1,0,12517.5203529,335.8419500,-335.8419500,1,0,12.5182693,0.3113590,-0.3113590,1,0,606.6634527,,,,,1265.7755651,,,,,623.2320000,6.0345000,-6.0345000,1,0,5735.0000000,122.0000000,-122.0000000,1,0,4.4100000,,,1,0,1.0386500,,,1,0,,"2020-05-29 17:45:53","2021-12-01 16:02:01","2026-02-20 11:39:24"
19684256,"1901.01","TOI-1901.01","1901","19684256.01",1,"KP",13.1758000,0.012,-0.012,1,0,"09h20m21.02s",140.0875890,,,,"-31d16m09.16s",-31.2692120,,,,-20.0140000,0.030,-0.030,1,0,21.2520000,0.032,-0.032,1,0,2459278.3120880,0.000578,-0.000578,1,0,1.3666563,0.0000012,-0.0000012,1,0,1.9670000,0.0560000,-0.0560000,1,0,21070.0000000,2.2550400,-2.2550400,1,0,15.4370000,,,1,0,1310.2200000,,,,,1676.0000000,,,,,555.1340000,6.0570000,-6.0570000,1,0,5790.4000000,89.4000000,-89.4000000,1,0,4.4400000,,,1,0,1.0200000,,,1,0,,"2020-05-29 17:45:53","2021-10-29 12:59:15","2026-02-20 11:39:24"
272212970,"1902.01","TOI-1902.01","1902","272212970.01",1,"KP",13.1740000,0.006,-0.006,1,0,"12h00m50.11s",180.2087880,,,,"-46d08m11.11s",-46.1364200,,,,-6.0820000,0.030,-0.030,1,0,0.8010000,0.022,-0.022,1,0,2459332.0428450,0.000927,-0.000927,1,0,1.6091845,0.0000029,-0.0000029,1,0,1.6300000,0.1360000,-0.1360000,1,0,13450.0000000,9.0378200,-9.0378200,1,0,16.7675000,,,1,0,1054.6600000,,,,,1587.0000000,,,,,960.1090000,23.4625000,-23.4625000,1,0,6393.0000000,122.0000000,-122.0000000,1,0,4.2400000,,,1,0,1.4300000,,,1,0,,"2020-05-29 17:45:53","2023-01-24 16:02:02","2026-02-20 11:39:24"
77156657,"1903.01","TOI-1903.01","1903","77156657.01",1,"KP",11.8831000,0.006,-0.006,1,0,"04h32m32.75s",68.1364790,,,,"-38d58m05.87s",-38.9682970,,,,-0.7670000,0.034,-0.034,1,0,5.4430000,0.042,-0.042,1,0,2459196.5721510,0.001182,-0.001182,1,0,3.8404319,0.0000097,-0.0000097,1,0,5.2420000,0.2290000,-0.2290000,1,0,3580.0000000,0.5183870,-0.5183870,1,0,12.3434000,0.5928970,-0.5928970,1,0,1599.9200000,,,,,1761.0000000,,,,,715.3830000,10.6205000,-10.6205000,1,0,5909.0000000,61.2000000,-61.2000000,1,0,4.4200000,2.0000000,-2.0000000,1,0,2.0400000,0.0900000,-0.0900000,1,0,,"2020-05-29 17:45:53","2021-12-08 16:02:02","2026-02-20 11:39:24"
272213425,"1904.01","TOI-1904.01","1904","272213425.01",1,"KP",11.1138000,0.006,-0.006,1,0,"12h00m39.62s",180.1650720,,,,"-45d47m58.04s",-45.7994560,,,,-8.6040000,0.046,-0.046,1,0,-2.9500000,0.035,-0.035,1,0,2459327.6225930,0.000781,-0.000781,1,0,4.3247708,0.0000072,-0.0000072,1,0,4.2670000,0.1580000,-0.1580000,1,0,6380.0000000,0.9720630,-0.9720630,1,0,17.0257000,0.8535230,-0.8535230,1,0,1080.8700000,,,,,1597.0000000,,,,,564.4090000,11.2915000,-11.2915000,1,0,6457.0000000,134.1000000,-134.1000000,1,0,3.9000000,0.0900000,-0.0900000,1,0,2.1300000,0.1000000,-0.1000000,1,0,,"2020-05-29 17:45:53","2023-01-25 10:10:01","2026-02-20 11:39:24"
429302040,"1905.01","TOI-1905.01","1905","429302040.01",1,"KP",10.4180000,0.006,-0.006,1,0,"12h33m32.74s",188.3864280,,,,"-10d08m46.37s",-10.1462140,,,,-96.6470000,0.110,-0.110,1,0,-9.4830000,0.058,-0.058,1,0,2458574.1419400,0.000200,-0.000200,1,0,5.7222600,0.0001100,-0.0001100,1,0,2.6480000,0.0300000,-0.0300000,1,0,25549.0000000,1.3073900,-1.3073900,1,0,12.8433000,0.9281070,-0.9281070,1,0,37.0251000,,,,,687.0000000,,,,,64.7414000,0.2606500,-0.2606500,1,0,4233.2000000,164.2000000,-164.2000000,1,0,4.6400000,,,1,0,0.7300000,0.0500000,-0.0500000,1,0,,"2020-05-29 17:45:53","2023-03-19 12:03:21","2026-02-20 11:39:24"
308098254,"1906.01","TOI-1906.01","1906","308098254.01",1,"KP",11.5688000,0.006,-0.006,1,0,"11h13m10.3s",168.2929080,,,,"-17d39m28s",-17.6577790,,,,6.0080000,0.077,-0.077,1,0,-7.7540000,0.047,-0.047,1,0,2459299.0767400,0.001004,-0.001004,1,0,9.6246665,0.0000175,-0.0000175,1,0,4.2970000,0.3160000,-0.3160000,1,0,10230.0000000,2.7205100,-2.7205100,1,0,12.3182000,0.6812920,-0.6812920,1,0,121.9180000,,,,,925.0000000,,,,,310.8410000,4.0695000,-4.0695000,1,0,5473.0000000,123.4000000,-123.4000000,1,0,4.2600000,0.0800000,-0.0800000,1,0,1.2000000,0.0600000,-0.0600000,1,0,,"2020-05-29 17:45:53","2021-11-11 10:10:01","2026-02-20 11:39:24"
453789494,"1907.01","TOI-1907.01","1907","453789494.01",1,"KP",10.7316000,0.006,-0.006,1,0,"13h17m44.1s",199.4337420,,,,"-47d14m15.27s",-47.2375750,,,,-15.9760000,0.072,-0.072,1,0,0.5050000,0.066,-0.066,1,0,2459354.6938990,0.000307,-0.000307,1,0,5.4774433,0.0000044,-0.0000044,1,0,5.2770000,0.0390000,-0.0390000,1,0,9010.0000000,0.1658070,-0.1658070,1,0,20.3433000,0.9896400,-0.9896400,1,0,1506.5000000,,,,,1735.0000000,,,,,538.1100000,14.8660000,-14.8660000,1,0,6942.0000000,195.8000000,-195.8000000,1,0,3.9400000,0.6100000,-0.6100000,1,0,2.0900000,0.1000000,-0.1000000,1,0,,"2020-05-29 17:45:53","2022-10-05 10:10:01","2026-02-20 11:39:24"
105840719,"2123.01","TOI-2123.01","2123","105840719.01",1,"PC",9.5373000,0.006,-0.006,1,0,"16h15m45.81s",243.9408830,,,,"+17d01m26.05s",17.0239040,,,,-37.2840000,0.038,-0.038,1,0,-26.4140000,0.037,-0.037,1,0,2458990.8157760,0.001440,-0.001440,1,0,10.3088514,0.0000334,-0.0000334,1,0,3.8012836,0.1978481,-0.1978481,1,0,2122.2459980,143.4085800,-143.4085800,1,0,4.0217464,0.4567460,-0.4567460,1,0,66.7917777,,,,,729.1224998,,,,,86.2732000,0.2289000,-0.2289000,1,0,5432.0000000,127.1650000,-127.1650000,1,0,4.5634100,0.0781863,-0.0781863,1,0,0.8437020,0.0455954,-0.0455954,1,0,,"2020-07-29 05:13:33","2025-08-01 10:05:58","2026-02-20 11:39:24"
159742538,"2124.01","TOI-2124.01","2124","159742538.01",1,"KP",11.1116000,0.006,-0.006,1,0,"17h53m13.04s",268.3043360,,,,"+37d12m42.26s",37.2117400,,,,-6.4820000,0.044,-0.044,1,0,-20.8550000,0.043,-0.043,1,0,2459767.9271560,0.000383,-0.000383,1,0,3.5539283,0.0000021,-0.0000021,1,0,3.6341388,0.0250661,-0.0250661,1,0,9368.3887704,55.4710120,-55.4710120,1,0,21.2028076,1.1076765,-1.1076765,1,0,2276.2950187,,,,,1761.6794429,,,,,515.9800000,6.9350000,-6.9350000,1,0,6184.0000000,138.3830000,-138.3830000,1,0,3.9042000,0.0873166,-0.0873166,1,0,2.0085199,0.1045350,-0.1045350,1,0,,"2020-07-29 05:13:33","2023-03-15 16:02:02","2026-02-20 11:39:24"
116242971,"2125.01","TOI-2125.01","2125","116242971.01",1,"KP",10.1213000,0.008,-0.008,1,0,"17h50m33.72s",267.6404910,,,,"+36d34m12.63s",36.5701760,,,,-0.1360000,0.038,-0.038,1,0,-10.9620000,0.045,-0.045,1,0,2460505.1712140,0.000391,-0.000391,1,0,5.0316347,0.0000024,-0.0000024,1,0,5.2650000,0.2340000,-0.2340000,1,0,4912.0000000,34.6008000,-34.6008000,1,0,15.3999000,0.7074250,-0.7074250,1,0,1248.6500000,,,,,1656.0000000,,,,,368.0300000,3.1315000,-3.1315000,1,0,6350.0000000,133.7000000,-133.7000000,1,0,3.8700000,0.0800000,-0.0800000,1,0,2.1600000,0.1000000,-0.1000000,1,0,,"2020-07-29 05:13:33","2024-08-29 10:08:02","2026-02-20 11:39:24"
116264089,"2126.01","TOI-2126.01","2126","116264089.01",1,"KP",11.7213000,0.006,-0.006,1,0,"17h52m06.99s",268.0291110,,,,"+37d32m46.78s",37.5463270,,,,-24.5290000,0.037,-0.037,1,0,34.8090000,0.041,-0.041,1,0,2459391.0635020,0.000216,-0.000216,1,0,1.3061880,0.0000003,-0.0000003,1,0,1.4177746,0.0074706,-0.0074706,1,0,24746.2794438,145.6931300,-145.6931300,1,0,16.7588830,1.2310016,-1.2310016,1,0,1025.5021895,,,,,1443.2894048,,,,,231.3370000,1.2955000,-1.2955000,1,0,5489.0000000,139.3990000,-139.3990000,1,0,4.5934200,0.0885229,-0.0885229,1,0,0.8201810,0.0486935,-0.0486935,1,0,,"2020-07-29 05:13:33","2023-03-15 16:02:02","2026-02-20 11:39:24"
21744120,"2127.01","TOI-2127.01","2127","21744120.01",1,"KP",11.7330000,0.006,-0.006,1,0,"17h05m23.13s",256.3463760,,,,"+33d00m44.37s",33.0123250,,,,-14.0730000,0.034,-0.034,1,0,-36.6890000,0.042,-0.042,1,0,2458983.7449920,0.000385,-0.000385,1,0,5.5080682,0.0000717,-0.0000717,1,0,2.6399995,0.0344365,-0.0344365,1,0,21584.7573167,193.8142700,-193.8142700,1,0,10.7299795,0.7361982,-0.7361982,1,0,82.2406616,,,,,768.0533689,,,,,161.4000000,0.6075000,-0.6075000,1,0,4790.0000000,117.6240000,-117.6240000,1,0,4.5876500,0.0884501,-0.0884501,1,0,0.7401130,0.0496683,-0.0496683,1,0,,"2020-07-29 05:13:34","2021-10-29 12:59:15","2026-02-20 11:39:24"
21832928,"2128.01","TOI-2128.01","2128","21832928.01",1,"CP",6.6813000,0.006,-0.006,1,0,"17h07m55.63s",256.9818000,,,,"+32d06m19.09s",32.1053030,,,,-162.0140000,0.038,-0.038,1,0,-42.1230000,0.041,-0.041,1,0,2458987.2663540,0.003391,-0.003391,1,0,16.3413889,0.0001279,-0.0001279,1,0,5.3764481,0.2660670,-0.2660670,1,0,372.0970618,23.8720570,-23.8720570,1,0,2.6290790,0.1474621,-0.1474621,1,0,86.2314650,,,,,777.2060824,,,,,36.5780000,0.0343500,-0.0343500,1,0,5991.1100000,101.6920000,-101.6920000,1,0,4.3771100,0.0725906,-0.0725906,1,0,1.1250600,0.0422110,-0.0422110,1,0,,"2020-07-29 05:13:34","2025-04-20 12:03:53","2026-02-20 11:39:24"
101721385,"2129.01","TOI-2129.01","2129","101721385.01",1,"KP",9.5441700,0.006,-0.006,1,0,"17h20m27.88s",260.1161720,,,,"+38d14m31.8s",38.2421680,,,,2.2410000,0.042,-0.042,1,0,-6.7140000,0.045,-0.045,1,0,2459762.1003360,0.000422,-0.000422,1,0,4.6276640,0.0000055,-0.0000055,1,0,2.3060000,0.2280000,-0.2280000,1,0,6190.0000000,43.3954000,-43.3954000,1,0,14.3694000,1.2913300,-1.2913300,1,0,1038.7800000,,,,,1581.0000000,,,,,222.6630000,1.2505000,-1.2505000,1,0,6727.6000000,123.7000000,-123.7000000,1,0,4.2200000,0.0900000,-0.0900000,1,0,1.5500000,0.0700000,-0.0700000,1,0,,"2020-07-29 05:13:34","2022-08-23 16:02:02","2026-02-20 11:39:24"
234345288,"213.01","TOI-213.01","213","234345288.01",1,"PC",9.7806000,0.006,-0.006,1,0,"02h35m32.95s",38.8872910,,,,"-71d37m27.29s",-71.6242470,,,,50.8660000,0.044,-0.044,1,0,-19.8720000,0.036,-0.036,1,0,2460177.8872190,0.003301,-0.003301,1,0,23.5199045,0.0000622,-0.0000622,1,0,3.2220000,0.9190000,-0.9190000,1,0,1243.0000000,89.7630000,-89.7630000,1,0,2.3050200,0.2063150,-0.2063150,1,0,10.4530000,,,,,500.0000000,,,,,54.3256000,0.0575000,-0.0575000,1,0,4566.4000000,64.0000000,-64.0000000,1,0,4.9300000,0.1200000,-0.1200000,1,0,0.6700000,0.0500000,-0.0500000,1,0,,"2018-11-14 15:06:55","2024-05-02 10:08:02","2026-02-20 11:39:24"
234345288,"213.02","TOI-213.02","213","234345288.02",2,"PC",9.7806000,0.006,-0.006,1,0,"02h35m32.95s",38.8872910,,,,"-71d37m27.29s",-71.6242470,,,,50.8660000,0.044,-0.044,1,0,-19.8720000,0.036,-0.036,1,0,2458328.4427590,0.002760,-0.002760,1,0,7.7565534,0.0000286,-0.0000286,1,0,2.4341043,0.2743613,-0.2743613,1,0,286.2558604,33.0372770,-33.0372770,1,0,1.1359985,1.1623749,-1.1623749,1,0,37.2050274,,,,,629.8978948,,,,,54.3256000,0.0575000,-0.0575000,1,0,4566.4000000,64.0000000,-64.0000000,1,0,4.9300000,0.1200000,-0.1200000,1,0,0.6720620,0.0515351,-0.0515351,1,0,,"2021-07-01 22:11:19","2024-04-25 10:08:01","2026-02-20 11:39:24"
320798691,"2130.01","TOI-2130.01","2130","320798691.01",1,"KP",11.0269000,0.006,-0.006,1,0,"18h06m09.04s",271.5376720,,,,"+26d25m35.78s",26.4266060,,,,-7.4370000,0.030,-0.030,1,0,-13.4020000,0.037,-0.037,1,0,2459010.8277280,0.000605,-0.000605,1,0,5.0052605,0.0000071,-0.0000071,1,0,4.9057646,0.0494397,-0.0494397,1,0,7641.4040980,82.4168240,-82.4168240,1,0,13.6314528,0.5997112,-0.5997112,1,0,746.9024560,,,,,1333.3240765,,,,,344.0500000,2.8890000,-2.8890000,1,0,6115.0000000,128.6970000,-128.6970000,1,0,4.1670300,0.0816443,-0.0816443,1,0,1.4670100,0.0633166,-0.0633166,1,0,,"2020-08-07 21:59:53","2023-03-15 16:02:02","2026-02-20 11:39:24"
27848472,"2131.01","TOI-2131.01","2131","27848472.01",1,"KP",10.1058000,0.006,-0.006,1,0,"18h34m31.62s",278.6317410,,,,"+35d39m41.15s",35.6614310,,,,-6.0690000,0.042,-0.042,1,0,-21.7450000,0.049,-0.049,1,0,2460338.1360340,0.000602,-0.000602,1,0,1.8468345,0.0000015,-0.0000015,1,0,2.5650000,0.0360000,-0.0360000,1,0,13237.0000000,222.6320000,-222.6320000,1,0,16.4012000,0.8627330,-0.8627330,1,0,1845.3000000,,,,,1825.0000000,,,,,231.1610000,1.6365000,-1.6365000,1,0,6352.0000000,144.2000000,-144.2000000,1,0,4.2700000,0.0900000,-0.0900000,1,0,1.3600000,0.0700000,-0.0700000,1,0,,"2020-08-07 21:59:53","2024-04-02 10:08:02","2026-02-20 11:39:24"
358516596,"2132.01","TOI-2132.01","2132","358516596.01",1,"KP",10.2025000,0.006,-0.006,1,0,"18h53m13.31s",283.3054490,,,,"+24d07m38.09s",24.1272480,,,,-14.5830000,0.030,-0.030,1,0,-31.1970000,0.041,-0.041,1,0,2459391.1541840,0.000457,-0.000457,1,0,3.2440454,0.0000054,-0.0000054,1,0,3.6774272,0.0339991,-0.0339991,1,0,15011.9381969,235.3968000,-235.3968000,1,0,21.0498466,1.2848113,-1.2848113,1,0,983.3097556,,,,,1428.2108779,,,,,197.5720000,1.0000000,-1.0000000,1,0,5703.0000000,99.1000000,-99.1000000,1,0,4.1600000,0.0700000,-0.0700000,1,0,1.3895100,0.0603015,-0.0603015,1,0,,"2020-08-07 21:59:53","2023-03-15 16:02:02","2026-02-20 11:39:24"
39200363,"2133.01","TOI-2133.01","2133","39200363.01",1,"PC",10.8571000,0.006,-0.006,1,0,"17h24m58.52s",261.2438310,,,,"+32d47m54.23s",32.7983970,,,,-17.8820000,0.036,-0.036,1,0,64.3470000,0.036,-0.036,1,0,2458985.8828280,0.001240,-0.001240,1,0,3.8266587,0.0000159,-0.0000159,1,0,2.0605848,0.3131138,-0.3131138,1,0,1181.8154296,93.2266200,-93.2266200,1,0,2.4536347,1.5022432,-1.5022432,1,0,81.1071602,,,,,765.3931102,,,,,75.1973000,0.1361000,-0.1361000,1,0,4175.0000000,123.3000000,-123.3000000,1,0,4.5400000,0.1100000,-0.1100000,1,0,0.7163120,0.0671683,-0.0671683,1,0,,"2020-08-07 21:59:54","2025-07-22 12:04:25","2026-02-20 11:39:24"
75878355,"2134.01","TOI-2134.01","2134","75878355.01",1,"CP",7.7945000,0.006,-0.006,1,0,"18h07m44.52s",271.9355010,,,,"+39d04m22.54s",39.0729270,,,,54.3710000,0.052,-0.052,1,0,-283.0500000,0.051,-0.051,1,0,2460496.5909630,0.000441,-0.000441,1,0,9.2292078,0.0000056,-0.0000056,1,0,2.8170000,0.3130000,-0.3130000,1,0,1606.0000000,20.3972000,-20.3972000,1,0,3.2188300,0.2686060,-0.2686060,1,0,37.6631000,,,,,690.0000000,,,,,22.6202000,0.0159500,-0.0159500,1,0,4406.0000000,123.3360000,-123.3360000,1,0,4.5042800,0.0980128,-0.0980128,1,0,0.7700000,0.0600000,-0.0600000,1,0,,"2020-08-07 21:59:54","2025-04-20 12:03:53","2026-02-20 11:39:24"
75878355,"2134.02","TOI-2134.02","2134","75878355.02",2,"CP",7.7945000,0.006,-0.006,1,0,"18h07m44.52s",271.9355010,,,,"+39d04m22.54s",39.0729270,,,,54.3710000,0.052,-0.052,1,0,-283.0500000,0.051,-0.051,1,0,2460485.7943800,0.000336,-0.000336,1,0,95.8531625,0.0000329,-0.0000329,1,0,5.0240000,0.1590000,-0.1590000,1,0,5975.0000000,71.9695000,-71.9695000,1,0,5.9576300,0.4972630,-0.4972630,1,0,2.6910400,,,,,356.0000000,,,,,22.6202000,0.0159500,-0.0159500,1,0,4406.0000000,123.3360000,-123.3360000,1,0,4.5042800,0.0980128,-0.0980128,1,0,0.7700000,0.0600000,-0.0600000,1,0,,"2022-07-28 21:43:09","2024-09-25 10:08:01","2026-02-20 11:39:24"
76419763,"2135.01","TOI-2135.01","2135","76419763.01",1,"KP",11.3998000,0.006,-0.006,1,0,"18h17m37.33s",274.4055330,,,,"+36d37m17.26s",36.6214620,,,,11.8660000,0.033,-0.033,1,0,6.0310000,0.039,-0.039,1,0,2459414.3947420,0.000251,-0.000251,1,0,2.7884723,0.0000010,-0.0000010,1,0,2.9462464,0.0178283,-0.0178283,1,0,14467.6854046,72.3658200,-72.3658200,1,0,13.9432645,0.7793897,-0.7793897,1,0,850.6754194,,,,,1377.4020358,,,,,303.3360000,1.8015000,-1.8015000,1,0,5833.0000000,144.9430000,-144.9430000,1,0,4.3538500,0.0853583,-0.0853583,1,0,1.1295600,0.0628719,-0.0628719,1,0,,"2020-08-07 21:59:54","2023-03-15 16:02:02","2026-02-20 11:39:24"
32925763,"2352.01","TOI-2352.01","2352","32925763.01",1,"PC",11.0863000,0.006,-0.006,1,0,"05h49m29.59s",87.3732850,,,,"-25d22m32.21s",-25.3756130,,,,1.3670000,0.035,-0.035,1,0,9.9880000,0.041,-0.041,1,0,2459226.2797370,0.000657,-0.000657,1,0,1.6804461,0.0000066,-0.0000066,1,0,1.0990000,0.3730000,-0.3730000,1,0,2020.0000000,7.0225600,-7.0225600,1,0,5.3703900,0.4053110,-0.4053110,1,0,833.2500000,,,,,1496.0000000,,,,,231.9070000,1.5495000,-1.5495000,1,0,5695.0000000,127.2000000,-127.2000000,1,0,4.4100000,0.0800000,-0.0800000,1,0,1.0400000,0.0500000,-0.0500000,1,0,,"2020-10-23 19:58:28","2021-10-29 12:59:15","2026-02-20 11:39:24"
177079323,"2353.01","TOI-2353.01","2353","177079323.01",1,"PC",11.8950000,0.006,-0.006,1,0,"06h52m58.89s",103.2453940,,,,"-67d32m21.34s",-67.5392600,,,,4.3310000,0.055,-0.055,1,0,2.0400000,0.047,-0.047,1,0,2458544.4878020,0.003546,-0.003546,1,0,5.7517969,0.0000203,-0.0000203,1,0,3.0489623,0.3345620,-0.3345620,1,0,701.5728877,73.7199250,-73.7199250,1,0,6.2303216,0.5354552,-0.5354552,1,0,1308.6880472,,,,,1534.0120939,,,,,723.3920000,16.8415000,-16.8415000,1,0,6510.3000000,121.0000000,-121.0000000,1,0,3.9700000,0.0900000,-0.0900000,1,0,1.9761600,0.1008240,-0.1008240,1,0,,"2020-10-23 19:58:28","2024-03-11 10:08:02","2026-02-20 11:39:24"
219766989,"2354.01","TOI-2354.01","2354","219766989.01",1,"FP",11.9951000,0.008,-0.008,1,0,"12h49m17.21s",192.3217200,,,,"-21d19m58.92s",-21.3330330,,,,-0.7940000,0.057,-0.057,1,0,-10.7360000,0.052,-0.052,1,0,2459332.1528740,0.000718,-0.000718,1,0,0.5109902,0.0000008,-0.0000008,1,0,0.7090000,0.2510000,-0.2510000,1,0,2720.0000000,21.6493000,-21.6493000,1,0,9.5479200,0.9081740,-0.9081740,1,0,4048.8500000,,,,,2222.0000000,,,,,569.6510000,11.0955000,-11.0955000,1,0,6095.0000000,126.0000000,-126.0000000,1,0,4.1300000,0.0800000,-0.0800000,1,0,1.5300000,0.0700000,-0.0700000,1,0,,"2020-10-23 19:58:28","2021-10-29 12:59:15","2026-02-20 11:39:24"
124515764,"2355.01","TOI-2355.01","2355","124515764.01",1,"PC",11.7959000,0.006,-0.006,1,0,"13h16m05.05s",199.0210290,,,,"-33d45m50.26s",-33.7639600,,,,-25.3690000,0.063,-0.063,1,0,-7.3500000,0.069,-0.069,1,0,2459332.1746140,0.003272,-0.003272,1,0,1.2709769,0.0000087,-0.0000087,1,0,2.3350000,0.3280000,-0.3280000,1,0,1400.0000000,2.1275600,-2.1275600,1,0,4.1076100,0.2575180,-0.2575180,1,0,4096.8400000,,,,,2228.0000000,,,,,418.2510000,6.0090000,-6.0090000,1,0,6296.0000000,125.8000000,-125.8000000,1,0,4.3900000,0.0800000,-0.0800000,1,0,1.1700000,0.0500000,-0.0500000,1,0,,"2020-10-23 19:58:28","2023-01-24 16:02:02","2026-02-20 11:39:24"
30947715,"2356.01","TOI-2356.01","2356","30947715.01",1,"PC",11.7118000,0.007,-0.007,1,0,"05h18m28.29s",79.6178900,,,,"-28d00m21.35s",-28.0059300,,,,13.5400000,0.031,-0.031,1,0,-0.2800000,0.040,-0.040,1,0,2458489.4050400,0.006340,-0.006340,1,0,3.6627500,0.0007800,-0.0007800,1,0,3.0960000,0.4450000,-0.4450000,1,0,970.0000000,2.7659400,-2.7659400,1,0,3.5275800,0.2768060,-0.2768060,1,0,782.3330000,,,,,1473.0000000,,,,,415.0400000,3.5870000,-3.5870000,1,0,6150.0000000,128.5000000,-128.5000000,1,0,4.3300000,0.0800000,-0.0800000,1,0,1.2200000,0.0600000,-0.0600000,1,0,,"2020-10-23 19:58:28","2021-10-29 12:59:15","2026-02-20 11:39:24"
124206468,"2357.01","TOI-2357.01","2357","124206468.01",1,"PC",11.4586000,0.006,-0.006,1,0,"13h08m48.13s",197.2005360,,,,"-31d29m58.07s",-31.4994640,,,,4.4910000,0.104,-0.104,1,0,-0.8290000,0.073,-0.073,1,0,2459329.7322810,0.001118,-0.001118,1,0,7.0924883,0.0000166,-0.0000166,1,0,2.8690000,0.2520000,-0.2520000,1,0,5540.0000000,2.3795600,-2.3795600,1,0,12.2608000,0.6399690,-0.6399690,1,0,200.0570000,,,,,1047.0000000,,,,,503.5350000,11.2490000,-11.2490000,1,0,6493.0000000,132.1000000,-132.1000000,1,0,4.1700000,0.0900000,-0.0900000,1,0,1.5800000,0.0700000,-0.0700000,1,0,,"2020-10-23 19:58:28","2024-11-18 12:03:12","2026-02-20 11:39:24"
124095888,"2358.01","TOI-2358.01","2358","124095888.01",1,"FP",11.5137000,0.007,-0.007,1,0,"13h05m08.6s",196.2858340,,,,"-31d59m07.36s",-31.9853780,,,,-6.3910000,0.090,-0.090,1,0,-14.1820000,0.118,-0.118,1,0,2459331.1957560,0.001200,-0.001200,1,0,1.1258127,0.0000028,-0.0000028,1,0,0.3740000,0.1760000,-0.1760000,1,0,1440.0000000,1598.7800000,-1598.7800000,1,0,13.1558000,5.4947300,-5.4947300,1,0,570.8520000,,,,,1361.0000000,,,,,395.0460000,8.4380000,-8.4380000,1,0,6423.0000000,126.1000000,-126.1000000,1,0,4.3600000,0.0900000,-0.0900000,1,0,1.2400000,0.0600000,-0.0600000,1,0,,"2020-10-23 19:58:28","2025-01-25 12:03:24","2026-02-20 11:39:24"
436102447,"2359.01","TOI-2359.01","2359","436102447.01",1,"PC",11.0331000,0.007,-0.007,1,0,"05h35m16.48s",83.8186640,,,,"+06d35m15.75s",6.5877080,,,,-4.3830000,0.061,-0.061,1,0,-16.0490000,0.054,-0.054,1,0,2458486.3926600,0.002270,-0.002270,1,0,5.1858000,0.0010400,-0.0010400,1,0,7.1910000,0.2230000,-0.2230000,1,0,4550.0000000,0.8307240,-0.8307240,1,0,18.5118000,0.9679610,-0.9679610,1,0,1753.4100000,,,,,1802.0000000,,,,,594.2650000,13.8565000,-13.8565000,1,0,6130.0000000,119.8000000,-119.8000000,1,0,3.6400000,0.0800000,-0.0800000,1,0,2.7000000,0.1400000,-0.1400000,1,0,,"2020-10-23 19:58:28","2021-10-29 12:59:15","2026-02-20 11:39:24"
9727392,"236.01","TOI-236.01","236","9727392.01",1,"FP",11.2932000,0.006,-0.006,1,0,"23h53m46.74s",358.4447340,,,,"-10d53m05.85s",-10.8849580,,,,0.7990000,0.084,-0.084,1,0,3.3550000,0.068,-0.068,1,0,2458355.3257110,0.000357,-0.000357,1,0,4.5344510,0.0001180,-0.0001180,1,0,4.9363910,0.0258270,-0.0258270,1,0,23574.8429110,144.9073300,-144.9073300,1,0,23.1837890,5.0636460,-5.0636460,1,0,1003.7032593,,,,,1435.5591220,,,,,502.9270000,18.0460000,-18.0460000,1,0,6421.5000000,83.0000000,-83.0000000,1,0,4.1900000,0.1600000,-0.1600000,1,0,1.4745900,0.3220040,-0.3220040,1,0,,"2018-11-29 21:52:42","2022-10-20 16:02:02","2026-02-20 11:39:24"
